Video Title,Link,Start Time,End Time,Text,Speaker,SplitFromRow,VerseRefs,VerseLang,HasArabic,Description,TOC Time,TOC Title
02 Quran Study From Azhar 2 Sura 95 & Sura 96 By M Sabahi Two Verses Of Sura 9 Dropped Out To Demons,https://www.youtube.com/watch?v=7UVcPz5KQDY,00:41:32.664,00:41:33.167,Dr. Khalifa: No.,Dr. Khalifa,,,,false,,,
02 Quran Study From Azhar 2 Sura 95 & Sura 96 By M Sabahi Two Verses Of Sura 9 Dropped Out To Demons,https://www.youtube.com/watch?v=7UVcPz5KQDY,00:41:33.167,00:41:35.187,the reality is more (unintelligible),A man,02-8,,,false,,,
02 Quran Study From Azhar 2 Sura 95 & Sura 96 By M Sabahi Two Verses Of Sura 9 Dropped Out To Demons,https://www.youtube.com/watch?v=7UVcPz5KQDY,00:41:33.167,00:41:35.187,That's not relevant.,Dr. Khalifa,02-8,,,false,,,
02 Quran Study From Azhar 2 Sura 95 & Sura 96 By M Sabahi Two Verses Of Sura 9 Dropped Out To Demons,https://www.youtube.com/watch?v=7UVcPz5KQDY,00:41:35.801,00:41:38.415,Dr. Khalifa: There's a verse that (unintelligible),Dr. Khalifa,,,,false,,,
02 Quran Study From Azhar 2 Sura 95 & Sura 96 By M Sabahi Two Verses Of Sura 9 Dropped Out To Demons,https://www.youtube.com/watch?v=7UVcPz5KQDY,00:41:39.588,00:41:41.588,Dr. Khalifa: (unintelligible),Dr. Khalifa,,,,false,,,
02 Quran Study From Azhar 2 Sura 95 & Sura 96 By M Sabahi Two Verses Of Sura 9 Dropped Out To Demons,https://www.youtube.com/watch?v=7UVcPz5KQDY,00:41:43.725,00:41:51.383,"Dr. Sabahi: And I guess after discovering this point, I can go to the next Surah, Surah 96",Dr. Mahmoud Sabahi,,,,false,,00:41:43.725,Background of Sura Ninety Six Revelation
02 Quran Study From Azhar 2 Sura 95 & Sura 96 By M Sabahi Two Verses Of Sura 9 Dropped Out To Demons,https://www.youtube.com/watch?v=7UVcPz5KQDY,00:41:53.058,00:42:03.440,"Muhammad was going to this cave for praying, and whatever reason he was going there and what is happening in this Surah",Dr. Mahmoud Sabahi,,,,false,,,
02 Quran Study From Azhar 2 Sura 95 & Sura 96 By M Sabahi Two Verses Of Sura 9 Dropped Out To Demons,https://www.youtube.com/watch?v=7UVcPz5KQDY,00:42:03.440,00:42:12.667,which is the first five verses which were revealed to him were the first verses that from the Quran that was revealed to Muhammad.,Dr. Mahmoud Sabahi,,,,false,,,
02 Quran Study From Azhar 2 Sura 95 & Sura 96 By M Sabahi Two Verses Of Sura 9 Dropped Out To Demons,https://www.youtube.com/watch?v=7UVcPz5KQDY,00:42:12.667,00:42:18.448,"So, the story's that he, he... one day, he was in the cave and he heard a",Dr. Mahmoud Sabahi,,,,false,,,
02 Quran Study From Azhar 2 Sura 95 & Sura 96 By M Sabahi Two Verses Of Sura 9 Dropped Out To Demons,https://www.youtube.com/watch?v=7UVcPz5KQDY,00:42:18.448,00:42:26.758,"a voice that told him to, to read which is the beginning of the Surah",Dr. Mahmoud Sabahi,,,,false,,,
02 Quran Study From Azhar 2 Sura 95 & Sura 96 By M Sabahi Two Verses Of Sura 9 Dropped Out To Demons,https://www.youtube.com/watch?v=7UVcPz5KQDY,00:42:26.758,00:42:33.169,"and he panicked and he thought that he's hallucinating and things like that and,",Dr. Mahmoud Sabahi,,,,false,,,
02 Quran Study From Azhar 2 Sura 95 & Sura 96 By M Sabahi Two Verses Of Sura 9 Dropped Out To Demons,https://www.youtube.com/watch?v=7UVcPz5KQDY,00:42:33.169,00:42:41.934,"and then he heard the name, the, the order again ""read."" And story is that he said ""I can't read. How can I read?""",Dr. Mahmoud Sabahi,,,,false,,00:42:33.169,Refuting Traditional Accounts of Gabriel
02 Quran Study From Azhar 2 Sura 95 & Sura 96 By M Sabahi Two Verses Of Sura 9 Dropped Out To Demons,https://www.youtube.com/watch?v=7UVcPz5KQDY,00:42:41.934,00:42:50.644,"And then, Gabriel told him ""read in the name of your Lord who created.""",Dr. Mahmoud Sabahi,,,,false,,,
02 Quran Study From Azhar 2 Sura 95 & Sura 96 By M Sabahi Two Verses Of Sura 9 Dropped Out To Demons,https://www.youtube.com/watch?v=7UVcPz5KQDY,00:42:50.644,00:42:58.208,"Dr. Sabahi: So, that's the story that I read, that, although I have heard it before, more or less the same. I don't know how true it is.",Dr. Mahmoud Sabahi,,,,false,,,
02 Quran Study From Azhar 2 Sura 95 & Sura 96 By M Sabahi Two Verses Of Sura 9 Dropped Out To Demons,https://www.youtube.com/watch?v=7UVcPz5KQDY,00:42:58.790,00:42:59.663,Dr. Khalifa: It's not true.,Dr. Khalifa,,,,false,,,
02 Quran Study From Azhar 2 Sura 95 & Sura 96 By M Sabahi Two Verses Of Sura 9 Dropped Out To Demons,https://www.youtube.com/watch?v=7UVcPz5KQDY,00:43:01.059,00:43:10.774,"Dr. Sabahi: But this is the story that I read in a book that this is the way it happened to Muhammad in that Gabriel told him to read and he said ""I can't read.""",Dr. Mahmoud Sabahi,,,,false,,,
02 Quran Study From Azhar 2 Sura 95 & Sura 96 By M Sabahi Two Verses Of Sura 9 Dropped Out To Demons,https://www.youtube.com/watch?v=7UVcPz5KQDY,00:43:10.774,00:43:14.889,"And he said ""OK. Read."" Then, I'll, I'll go to the Surah now.",Dr. Mahmoud Sabahi,,,,false,,,
02 Quran Study From Azhar 2 Sura 95 & Sura 96 By M Sabahi Two Verses Of Sura 9 Dropped Out To Demons,https://www.youtube.com/watch?v=7UVcPz5KQDY,00:43:15.336,00:43:17.615,"In the name of God, Most Gracious, Most Merciful",Dr. Mahmoud Sabahi,,,,false,,00:43:15.336,Recitation of Sura Ninety Six
02 Quran Study From Azhar 2 Sura 95 & Sura 96 By M Sabahi Two Verses Of Sura 9 Dropped Out To Demons,https://www.youtube.com/watch?v=7UVcPz5KQDY,00:43:19.076,00:43:22.489,"[96:1] Read, in the name of your Lord, who created.",Dr. Mahmoud Sabahi,,96:1,en,false,,,
02 Quran Study From Azhar 2 Sura 95 & Sura 96 By M Sabahi Two Verses Of Sura 9 Dropped Out To Demons,https://www.youtube.com/watch?v=7UVcPz5KQDY,00:43:24.220,00:43:28.063,[96:2] He created man from an embryo.,Dr. Mahmoud Sabahi,,96:2,en,false,,,
02 Quran Study From Azhar 2 Sura 95 & Sura 96 By M Sabahi Two Verses Of Sura 9 Dropped Out To Demons,https://www.youtube.com/watch?v=7UVcPz5KQDY,00:43:28.743,00:43:31.017,"[96:3] Read, and your Lord, Most Exalted.",Dr. Mahmoud Sabahi,,96:3,en,false,,,
02 Quran Study From Azhar 2 Sura 95 & Sura 96 By M Sabahi Two Verses Of Sura 9 Dropped Out To Demons,https://www.youtube.com/watch?v=7UVcPz5KQDY,00:43:31.017,00:43:33.017,[96:4] Teaches by means of the pen.,Dr. Mahmoud Sabahi,,96:4,en,false,,,
02 Quran Study From Azhar 2 Sura 95 & Sura 96 By M Sabahi Two Verses Of Sura 9 Dropped Out To Demons,https://www.youtube.com/watch?v=7UVcPz5KQDY,00:43:33.017,00:43:35.017,[96:5] He teaches man what he never knew.,Dr. Mahmoud Sabahi,,96:5,en,false,,,
02 Quran Study From Azhar 2 Sura 95 & Sura 96 By M Sabahi Two Verses Of Sura 9 Dropped Out To Demons,https://www.youtube.com/watch?v=7UVcPz5KQDY,00:43:36.301,00:43:39.027,"[96:6] Indeed, the human transgresses.",Dr. Mahmoud Sabahi,,96:6,en,false,,,
02 Quran Study From Azhar 2 Sura 95 & Sura 96 By M Sabahi Two Verses Of Sura 9 Dropped Out To Demons,https://www.youtube.com/watch?v=7UVcPz5KQDY,00:43:39.281,00:43:40.921,[96:7] When he becomes rich.,Dr. Mahmoud Sabahi,,96:7,en,false,,,
02 Quran Study From Azhar 2 Sura 95 & Sura 96 By M Sabahi Two Verses Of Sura 9 Dropped Out To Demons,https://www.youtube.com/watch?v=7UVcPz5KQDY,00:43:41.703,00:43:43.982,[96:8] To your Lord is the ultimate destiny.,Dr. Mahmoud Sabahi,,96:8,en,false,,,
02 Quran Study From Azhar 2 Sura 95 & Sura 96 By M Sabahi Two Verses Of Sura 9 Dropped Out To Demons,https://www.youtube.com/watch?v=7UVcPz5KQDY,00:43:45.322,00:43:50.000,[96:9] Have you seen the one who enjoins. [96:10] Others from praying?,Dr. Mahmoud Sabahi,,96:9; 96:10,en,false,,,
02 Quran Study From Azhar 2 Sura 95 & Sura 96 By M Sabahi Two Verses Of Sura 9 Dropped Out To Demons,https://www.youtube.com/watch?v=7UVcPz5KQDY,00:43:50.581,00:43:54.919,[96:11] Is it not better for him to follow the guidance? [96:12] Or advocate righteousness?,Dr. Mahmoud Sabahi,,96:11; 96:12,en,false,,,
02 Quran Study From Azhar 2 Sura 95 & Sura 96 By M Sabahi Two Verses Of Sura 9 Dropped Out To Demons,https://www.youtube.com/watch?v=7UVcPz5KQDY,00:43:55.477,00:43:59.655,[96:13] If he disbelieves and turns away.,Dr. Mahmoud Sabahi,,96:13,en,false,,,
02 Quran Study From Azhar 2 Sura 95 & Sura 96 By M Sabahi Two Verses Of Sura 9 Dropped Out To Demons,https://www.youtube.com/watch?v=7UVcPz5KQDY,00:43:59.655,00:44:02.249,[96:14] Does he not realize that GOD sees?,Dr. Mahmoud Sabahi,,96:14,en,false,,,
02 Quran Study From Azhar 2 Sura 95 & Sura 96 By M Sabahi Two Verses Of Sura 9 Dropped Out To Demons,https://www.youtube.com/watch?v=7UVcPz5KQDY,00:44:03.366,00:44:08.158,"[96:15] Indeed, unless he refrains, we will take him by the forelock.",Dr. Mahmoud Sabahi,,96:15,en,false,,,
02 Quran Study From Azhar 2 Sura 95 & Sura 96 By M Sabahi Two Verses Of Sura 9 Dropped Out To Demons,https://www.youtube.com/watch?v=7UVcPz5KQDY,00:44:08.736,00:44:10.812,[96:16] A forelock that is disbelieving and sinful.,Dr. Mahmoud Sabahi,,96:16,en,false,,,
02 Quran Study From Azhar 2 Sura 95 & Sura 96 By M Sabahi Two Verses Of Sura 9 Dropped Out To Demons,https://www.youtube.com/watch?v=7UVcPz5KQDY,00:44:11.259,00:44:13.259,[96:17] Let him then call on his helpers.,Dr. Mahmoud Sabahi,,96:17,en,false,,,
02 Quran Study From Azhar 2 Sura 95 & Sura 96 By M Sabahi Two Verses Of Sura 9 Dropped Out To Demons,https://www.youtube.com/watch?v=7UVcPz5KQDY,00:44:13.660,00:44:15.554,[96:18] We will call the guardians of Hell.,Dr. Mahmoud Sabahi,,96:18,en,false,,,
02 Quran Study From Azhar 2 Sura 95 & Sura 96 By M Sabahi Two Verses Of Sura 9 Dropped Out To Demons,https://www.youtube.com/watch?v=7UVcPz5KQDY,00:44:15.554,00:44:20.000,[96:19] You shall not obey him; you shall fall prostrate and draw nearer.,Dr. Mahmoud Sabahi,,96:19,en,false,,,
02 Quran Study From Azhar 2 Sura 95 & Sura 96 By M Sabahi Two Verses Of Sura 9 Dropped Out To Demons,https://www.youtube.com/watch?v=7UVcPz5KQDY,00:44:21.026,00:44:32.259,"The first five verses which are, which are the first revelations and as you see in the footnote, the, the code number 19 is",Dr. Mahmoud Sabahi,,,,false,,00:44:21.026,Mathematical Code Nineteen in Revelation
02 Quran Study From Azhar 2 Sura 95 & Sura 96 By M Sabahi Two Verses Of Sura 9 Dropped Out To Demons,https://www.youtube.com/watch?v=7UVcPz5KQDY,00:44:32.259,00:44:35.330,all over those 5 verses and,Dr. Mahmoud Sabahi,,,,false,,,
02 Quran Study From Azhar 2 Sura 95 & Sura 96 By M Sabahi Two Verses Of Sura 9 Dropped Out To Demons,https://www.youtube.com/watch?v=7UVcPz5KQDY,00:44:35.330,00:44:46.632,"also the whole Surah which are, which is consistent of 19 Surahs, overall. And it is a miracle in itself.",Dr. Mahmoud Sabahi,,,,false,,,
02 Quran Study From Azhar 2 Sura 95 & Sura 96 By M Sabahi Two Verses Of Sura 9 Dropped Out To Demons,https://www.youtube.com/watch?v=7UVcPz5KQDY,00:44:53.383,00:44:54.777,God tells Muhammad,Dr. Mahmoud Sabahi,,,,false,,,
02 Quran Study From Azhar 2 Sura 95 & Sura 96 By M Sabahi Two Verses Of Sura 9 Dropped Out To Demons,https://www.youtube.com/watch?v=7UVcPz5KQDY,00:44:54.777,00:44:57.615,"[96:1] Read, in the name of your Lord, who created.",Dr. Mahmoud Sabahi,,96:1,en,false,,,
02 Quran Study From Azhar 2 Sura 95 & Sura 96 By M Sabahi Two Verses Of Sura 9 Dropped Out To Demons,https://www.youtube.com/watch?v=7UVcPz5KQDY,00:45:00.508,00:45:02.508,[96:2] He created man from an embryo.,Dr. Mahmoud Sabahi,,96:2,en,false,,,
02 Quran Study From Azhar 2 Sura 95 & Sura 96 By M Sabahi Two Verses Of Sura 9 Dropped Out To Demons,https://www.youtube.com/watch?v=7UVcPz5KQDY,00:45:06.782,00:45:07.934,Whatever...,Dr. Mahmoud Sabahi,,,,false,,,
02 Quran Study From Azhar 2 Sura 95 & Sura 96 By M Sabahi Two Verses Of Sura 9 Dropped Out To Demons,https://www.youtube.com/watch?v=7UVcPz5KQDY,00:45:13.183,00:45:24.350,"this is, this is embryo which is the translated word for 'Alaq (عَلَقٍ). People have used this in different ways.",Dr. Mahmoud Sabahi,,,,true,,,
02 Quran Study From Azhar 2 Sura 95 & Sura 96 By M Sabahi Two Verses Of Sura 9 Dropped Out To Demons,https://www.youtube.com/watch?v=7UVcPz5KQDY,00:45:24.350,00:45:36.278,"The way everyone to his own understanding of maybe the universe, the, the biology or whatever it was or",Dr. Mahmoud Sabahi,,,,false,,,
02 Quran Study From Azhar 2 Sura 95 & Sura 96 By M Sabahi Two Verses Of Sura 9 Dropped Out To Demons,https://www.youtube.com/watch?v=7UVcPz5KQDY,00:45:36.278,00:45:47.320,whatever help they got from God in understanding Quran. They have defined it  or interpreted it in different ways.,Dr. Mahmoud Sabahi,,,,false,,,
02 Quran Study From Azhar 2 Sura 95 & Sura 96 By M Sabahi Two Verses Of Sura 9 Dropped Out To Demons,https://www.youtube.com/watch?v=7UVcPz5KQDY,00:45:48.102,00:45:55.744,"But what is clear, here God is saying that",Dr. Mahmoud Sabahi,,,,false,,,
02 Quran Study From Azhar 2 Sura 95 & Sura 96 By M Sabahi Two Verses Of Sura 9 Dropped Out To Demons,https://www.youtube.com/watch?v=7UVcPz5KQDY,00:45:55.744,00:45:56.627,"[96:1]  Read, ...",Dr. Mahmoud Sabahi,,96:1,en,false,,,
02 Quran Study From Azhar 2 Sura 95 & Sura 96 By M Sabahi Two Verses Of Sura 9 Dropped Out To Demons,https://www.youtube.com/watch?v=7UVcPz5KQDY,00:45:57.188,00:45:57.688,And,Dr. Mahmoud Sabahi,,,,false,,,
02 Quran Study From Azhar 2 Sura 95 & Sura 96 By M Sabahi Two Verses Of Sura 9 Dropped Out To Demons,https://www.youtube.com/watch?v=7UVcPz5KQDY,00:45:57.688,00:45:59.084,"[96:1]  Read, in the name of ...",Dr. Mahmoud Sabahi,,96:1,en,false,,,
02 Quran Study From Azhar 2 Sura 95 & Sura 96 By M Sabahi Two Verses Of Sura 9 Dropped Out To Demons,https://www.youtube.com/watch?v=7UVcPz5KQDY,00:45:59.084,00:46:01.084,the One who created you,Dr. Mahmoud Sabahi,,,,false,,,
02 Quran Study From Azhar 2 Sura 95 & Sura 96 By M Sabahi Two Verses Of Sura 9 Dropped Out To Demons,https://www.youtube.com/watch?v=7UVcPz5KQDY,00:46:01.084,00:46:02.844,and the whole universe.,Dr. Mahmoud Sabahi,,,,false,,,
02 Quran Study From Azhar 2 Sura 95 & Sura 96 By M Sabahi Two Verses Of Sura 9 Dropped Out To Demons,https://www.youtube.com/watch?v=7UVcPz5KQDY,00:46:03.514,00:46:04.014,And,Dr. Mahmoud Sabahi,,,,false,,,
02 Quran Study From Azhar 2 Sura 95 & Sura 96 By M Sabahi Two Verses Of Sura 9 Dropped Out To Demons,https://www.youtube.com/watch?v=7UVcPz5KQDY,00:46:04.014,00:46:05.961,[96:2]  He created man from an embryo.,Dr. Mahmoud Sabahi,,96:2,en,false,,,
02 Quran Study From Azhar 2 Sura 95 & Sura 96 By M Sabahi Two Verses Of Sura 9 Dropped Out To Demons,https://www.youtube.com/watch?v=7UVcPz5KQDY,00:46:09.311,00:46:11.423,which I thought a lot about it.,Dr. Mahmoud Sabahi,,,,false,,,
02 Quran Study From Azhar 2 Sura 95 & Sura 96 By M Sabahi Two Verses Of Sura 9 Dropped Out To Demons,https://www.youtube.com/watch?v=7UVcPz5KQDY,00:46:12.951,00:46:24.920,"What does, what does that really mean, the embryo? Is that really the physical meaning of the formation of the embryo",Dr. Mahmoud Sabahi,,,,false,,00:46:12.951,Meaning of Creation From Embryo
02 Quran Study From Azhar 2 Sura 95 & Sura 96 By M Sabahi Two Verses Of Sura 9 Dropped Out To Demons,https://www.youtube.com/watch?v=7UVcPz5KQDY,00:46:24.920,00:46:36.798,"in a, in a, an animal, human beings or any animal that leads to, to creation of a human being or a new, a, a new being",Dr. Mahmoud Sabahi,,,,false,,,
02 Quran Study From Azhar 2 Sura 95 & Sura 96 By M Sabahi Two Verses Of Sura 9 Dropped Out To Demons,https://www.youtube.com/watch?v=7UVcPz5KQDY,00:46:36.798,00:46:46.713,or it does refer to anything else? I couldn't come up with anything else unless it's something else from Dr. Khalifa.,Dr. Mahmoud Sabahi,,,,false,,,
02 Quran Study From Azhar 2 Sura 95 & Sura 96 By M Sabahi Two Verses Of Sura 9 Dropped Out To Demons,https://www.youtube.com/watch?v=7UVcPz5KQDY,00:46:47.810,00:46:59.480,"This referring to, to, to us, to Muhammad and us, if we limit this Surah to the time",Dr. Mahmoud Sabahi,,,,false,,,
02 Quran Study From Azhar 2 Sura 95 & Sura 96 By M Sabahi Two Verses Of Sura 9 Dropped Out To Demons,https://www.youtube.com/watch?v=7UVcPz5KQDY,00:46:59.480,00:47:05.390,"that's one problem that exists is that since this was revealed to Muhammad, everyone tries to interpret",Dr. Mahmoud Sabahi,,,,false,,,
02 Quran Study From Azhar 2 Sura 95 & Sura 96 By M Sabahi Two Verses Of Sura 9 Dropped Out To Demons,https://www.youtube.com/watch?v=7UVcPz5KQDY,00:47:05.390,00:47:10.130,the Surah to exactly the same time and what God gave at the time. But since this is the,Dr. Mahmoud Sabahi,,,,false,,,
02 Quran Study From Azhar 2 Sura 95 & Sura 96 By M Sabahi Two Verses Of Sura 9 Dropped Out To Demons,https://www.youtube.com/watch?v=7UVcPz5KQDY,00:47:10.130,00:47:19.460,book which is for all times and at any time of history that I think people can understand,Dr. Mahmoud Sabahi,,,,false,,00:47:10.130,Quranic Wisdom and Scientific Inquiry
02 Quran Study From Azhar 2 Sura 95 & Sura 96 By M Sabahi Two Verses Of Sura 9 Dropped Out To Demons,https://www.youtube.com/watch?v=7UVcPz5KQDY,00:47:19.460,00:47:27.680,it in different ways and if you stick with the facts that you do thirteen or fourteen hundred years ago where,Dr. Mahmoud Sabahi,,,,false,,,
02 Quran Study From Azhar 2 Sura 95 & Sura 96 By M Sabahi Two Verses Of Sura 9 Dropped Out To Demons,https://www.youtube.com/watch?v=7UVcPz5KQDY,00:47:27.680,00:47:35.090,you didn't know a lot of things as science moved on then you get yourself into trouble. But what it,Dr. Mahmoud Sabahi,,,,false,,,
02 Quran Study From Azhar 2 Sura 95 & Sura 96 By M Sabahi Two Verses Of Sura 9 Dropped Out To Demons,https://www.youtube.com/watch?v=7UVcPz5KQDY,00:47:35.090,00:47:43.880,"means is that God created the man from nothing, something that He knows how He does it and from nothing that",Dr. Mahmoud Sabahi,,,,false,,,
02 Quran Study From Azhar 2 Sura 95 & Sura 96 By M Sabahi Two Verses Of Sura 9 Dropped Out To Demons,https://www.youtube.com/watch?v=7UVcPz5KQDY,00:47:43.880,00:48:02.205,"was nobody else can do the same thing that God is doing. And then in verses 2, 3 to 5, He's telling us and",Dr. Mahmoud Sabahi,,,,false,,,
02 Quran Study From Azhar 2 Sura 95 & Sura 96 By M Sabahi Two Verses Of Sura 9 Dropped Out To Demons,https://www.youtube.com/watch?v=7UVcPz5KQDY,00:48:02.205,00:48:03.419,first Muhammad that,Dr. Mahmoud Sabahi,,,,false,,,
02 Quran Study From Azhar 2 Sura 95 & Sura 96 By M Sabahi Two Verses Of Sura 9 Dropped Out To Demons,https://www.youtube.com/watch?v=7UVcPz5KQDY,00:48:03.419,00:48:04.191,"[96:1]  Read, ...",Dr. Mahmoud Sabahi,,96:1,en,false,,,
02 Quran Study From Azhar 2 Sura 95 & Sura 96 By M Sabahi Two Verses Of Sura 9 Dropped Out To Demons,https://www.youtube.com/watch?v=7UVcPz5KQDY,00:48:05.140,00:48:10.434,"He's teaching, God is teaching you by the means of the pen and",Dr. Mahmoud Sabahi,,,,false,,,
02 Quran Study From Azhar 2 Sura 95 & Sura 96 By M Sabahi Two Verses Of Sura 9 Dropped Out To Demons,https://www.youtube.com/watch?v=7UVcPz5KQDY,00:48:10.434,00:48:12.520,[96:5]  He teaches man what he never knew.,Dr. Mahmoud Sabahi,,96:5,en,false,,,
02 Quran Study From Azhar 2 Sura 95 & Sura 96 By M Sabahi Two Verses Of Sura 9 Dropped Out To Demons,https://www.youtube.com/watch?v=7UVcPz5KQDY,00:48:16.652,00:48:26.060,"I think if, from these Surahs up to this point, I came to the, to the, to the understanding that if we as Muslims",Dr. Mahmoud Sabahi,,,,false,,00:48:16.652,Divine Instruction Through the Pen
02 Quran Study From Azhar 2 Sura 95 & Sura 96 By M Sabahi Two Verses Of Sura 9 Dropped Out To Demons,https://www.youtube.com/watch?v=7UVcPz5KQDY,00:48:26.060,00:48:30.679,"have read Quran and thought about it a little bit more carefully,",Dr. Mahmoud Sabahi,,,,false,,,
02 Quran Study From Azhar 2 Sura 95 & Sura 96 By M Sabahi Two Verses Of Sura 9 Dropped Out To Demons,https://www.youtube.com/watch?v=7UVcPz5KQDY,00:48:30.679,00:48:40.608,"I think, we should have been the leaders in science even more and more because there are so many facts that God is",Dr. Mahmoud Sabahi,,,,false,,,
02 Quran Study From Azhar 2 Sura 95 & Sura 96 By M Sabahi Two Verses Of Sura 9 Dropped Out To Demons,https://www.youtube.com/watch?v=7UVcPz5KQDY,00:48:40.608,00:48:45.621,"giving us, you know, giving us the light, say ""Ok. Look at the sky. Look at the Sun. Look at the Dusk.""",Dr. Mahmoud Sabahi,,,,false,,,
02 Quran Study From Azhar 2 Sura 95 & Sura 96 By M Sabahi Two Verses Of Sura 9 Dropped Out To Demons,https://www.youtube.com/watch?v=7UVcPz5KQDY,00:48:45.621,00:48:50.000,"You know, one day, sit outside and see how the whole thing changes and think.",Dr. Mahmoud Sabahi,,,,false,,,
02 Quran Study From Azhar 2 Sura 95 & Sura 96 By M Sabahi Two Verses Of Sura 9 Dropped Out To Demons,https://www.youtube.com/watch?v=7UVcPz5KQDY,00:48:50.000,00:48:58.055,"But you kept saying that the world is flat. And then, He tells us about the plants.",Dr. Mahmoud Sabahi,,,,false,,,
02 Quran Study From Azhar 2 Sura 95 & Sura 96 By M Sabahi Two Verses Of Sura 9 Dropped Out To Demons,https://www.youtube.com/watch?v=7UVcPz5KQDY,00:48:58.055,00:49:05.933,"He tells us about how things, how beings are created and He tells us that He's creating man from an embryo.",Dr. Mahmoud Sabahi,,,,false,,,
02 Quran Study From Azhar 2 Sura 95 & Sura 96 By M Sabahi Two Verses Of Sura 9 Dropped Out To Demons,https://www.youtube.com/watch?v=7UVcPz5KQDY,00:49:06.715,00:49:14.203,"So, we took it as ""okay. This is God said so. So, don't worry about it."" And then, says",Dr. Mahmoud Sabahi,,,,false,,,
02 Quran Study From Azhar 2 Sura 95 & Sura 96 By M Sabahi Two Verses Of Sura 9 Dropped Out To Demons,https://www.youtube.com/watch?v=7UVcPz5KQDY,00:49:14.203,00:49:17.041,"[96:3] Read, and your Lord, Most Exalted.",Dr. Mahmoud Sabahi,,96:3,en,false,,,
02 Quran Study From Azhar 2 Sura 95 & Sura 96 By M Sabahi Two Verses Of Sura 9 Dropped Out To Demons,https://www.youtube.com/watch?v=7UVcPz5KQDY,00:49:17.497,00:49:19.713,[96:5] He teaches man what he never knew.,Dr. Mahmoud Sabahi,,96:5,en,false,,,
02 Quran Study From Azhar 2 Sura 95 & Sura 96 By M Sabahi Two Verses Of Sura 9 Dropped Out To Demons,https://www.youtube.com/watch?v=7UVcPz5KQDY,00:49:19.713,00:49:24.794,"So, if you don't read it, that's what I tell Ali all the time, you know, ""read your books. Do your homework.""",Dr. Mahmoud Sabahi,,,,false,,,
02 Quran Study From Azhar 2 Sura 95 & Sura 96 By M Sabahi Two Verses Of Sura 9 Dropped Out To Demons,https://www.youtube.com/watch?v=7UVcPz5KQDY,00:49:24.794,00:49:37.570,"""If, if you don't read it, you'll never know what's going on."" But it is true that a very",Dr. Mahmoud Sabahi,,,,false,,,
02 Quran Study From Azhar 2 Sura 95 & Sura 96 By M Sabahi Two Verses Of Sura 9 Dropped Out To Demons,https://www.youtube.com/watch?v=7UVcPz5KQDY,00:49:37.570,00:49:50.304,"simple explanation, understanding of the Ayas that I have is that you start reading, God is coming up and teach you.",Dr. Mahmoud Sabahi,,,,false,,,
02 Quran Study From Azhar 2 Sura 95 & Sura 96 By M Sabahi Two Verses Of Sura 9 Dropped Out To Demons,https://www.youtube.com/watch?v=7UVcPz5KQDY,00:49:50.304,00:49:57.055,"And also, God teaches by means of pen, it has some other, I guess, some other thing in it.",Dr. Mahmoud Sabahi,,,,false,,,
02 Quran Study From Azhar 2 Sura 95 & Sura 96 By M Sabahi Two Verses Of Sura 9 Dropped Out To Demons,https://www.youtube.com/watch?v=7UVcPz5KQDY,00:49:57.055,00:50:04.890,that people who are dealing with pen have a very great responsibility because those are the people,Dr. Mahmoud Sabahi,,,,false,,00:49:57.055,Responsibility of Written Words
02 Quran Study From Azhar 2 Sura 95 & Sura 96 By M Sabahi Two Verses Of Sura 9 Dropped Out To Demons,https://www.youtube.com/watch?v=7UVcPz5KQDY,00:50:04.890,00:50:13.440,"who can have a great effect on a lot of people who read. So, you can write something that you can mislead. You can write something",Dr. Mahmoud Sabahi,,,,false,,,
02 Quran Study From Azhar 2 Sura 95 & Sura 96 By M Sabahi Two Verses Of Sura 9 Dropped Out To Demons,https://www.youtube.com/watch?v=7UVcPz5KQDY,00:50:13.440,00:50:23.070,"that you can lead people. And I have seen that very clearly in the, after revolution or before revolution what aspects",Dr. Mahmoud Sabahi,,,,false,,,
02 Quran Study From Azhar 2 Sura 95 & Sura 96 By M Sabahi Two Verses Of Sura 9 Dropped Out To Demons,https://www.youtube.com/watch?v=7UVcPz5KQDY,00:50:23.070,00:50:30.150,"religion is concerned, after revolution in our country. And a simple thing, a simple one sentence",Dr. Mahmoud Sabahi,,,,false,,,
02 Quran Study From Azhar 2 Sura 95 & Sura 96 By M Sabahi Two Verses Of Sura 9 Dropped Out To Demons,https://www.youtube.com/watch?v=7UVcPz5KQDY,00:50:30.150,00:50:38.597,"or one paragraph, how that simple one written",Dr. Mahmoud Sabahi,,,,false,,,
02 Quran Study From Azhar 2 Sura 95 & Sura 96 By M Sabahi Two Verses Of Sura 9 Dropped Out To Demons,https://www.youtube.com/watch?v=7UVcPz5KQDY,00:50:38.597,00:50:48.647,"document can change a whole nation, a whole, change the whole, in fact the whole, the life of the world.",Dr. Mahmoud Sabahi,,,,false,,,
02 Quran Study From Azhar 2 Sura 95 & Sura 96 By M Sabahi Two Verses Of Sura 9 Dropped Out To Demons,https://www.youtube.com/watch?v=7UVcPz5KQDY,00:50:48.647,00:51:00.480,And that is another indication that God is teaching you by the means of the pen and He teaches you what you never knew but,Dr. Mahmoud Sabahi,,,,false,,,
