Video Title,Link,Start Time,End Time,Text,Speaker,Description,TOC Time,TOC Title
69 Friday Sermon 17 Dec. 1982 By Dr. Rashad Khalifa,https://www.youtube.com/watch?v=ZoJv66rG2Q0,00:16:04.516,00:16:07.467,"Dean Mahmoud: They speculate that this is another, another name.",Dean Mahmoud,,,
69 Friday Sermon 17 Dec. 1982 By Dr. Rashad Khalifa,https://www.youtube.com/watch?v=ZoJv66rG2Q0,00:16:07.467,00:16:08.158,Dr. Khalifa: Right.,Dr. Khalifa,,,
69 Friday Sermon 17 Dec. 1982 By Dr. Rashad Khalifa,https://www.youtube.com/watch?v=ZoJv66rG2Q0,00:16:08.158,00:16:11.348,Dean Mahmoud: When the most possible,Dean Mahmoud,,,
69 Friday Sermon 17 Dec. 1982 By Dr. Rashad Khalifa,https://www.youtube.com/watch?v=ZoJv66rG2Q0,00:16:11.348,00:16:12.713,explanation is that,Dean Mahmoud,,,
69 Friday Sermon 17 Dec. 1982 By Dr. Rashad Khalifa,https://www.youtube.com/watch?v=ZoJv66rG2Q0,00:16:12.713,00:16:15.705,Dean Mahmoud: it was there from the beginning and nobody wanted to touch it.,Dean Mahmoud,,,
69 Friday Sermon 17 Dec. 1982 By Dr. Rashad Khalifa,https://www.youtube.com/watch?v=ZoJv66rG2Q0,00:16:15.705,00:16:16.205,Dr. Khalifa: Right.,Dr. Khalifa,,,
69 Friday Sermon 17 Dec. 1982 By Dr. Rashad Khalifa,https://www.youtube.com/watch?v=ZoJv66rG2Q0,00:16:16.205,00:16:16.975,Dean Mahmoud: They were afraid.,Dean Mahmoud,,,
69 Friday Sermon 17 Dec. 1982 By Dr. Rashad Khalifa,https://www.youtube.com/watch?v=ZoJv66rG2Q0,00:16:17.881,00:16:19.445,Dr. Khalifa: Besides God's preservation.,Dr. Khalifa,,,
69 Friday Sermon 17 Dec. 1982 By Dr. Rashad Khalifa,https://www.youtube.com/watch?v=ZoJv66rG2Q0,00:16:19.445,00:16:22.674,"It sounds, it's interesting how when people",Dr. Khalifa,,00:16:19.445,Critique of Maududi's Theory on Initials
69 Friday Sermon 17 Dec. 1982 By Dr. Rashad Khalifa,https://www.youtube.com/watch?v=ZoJv66rG2Q0,00:16:22.674,00:16:24.555,"make up an interpretation,",Dr. Khalifa,,,
69 Friday Sermon 17 Dec. 1982 By Dr. Rashad Khalifa,https://www.youtube.com/watch?v=ZoJv66rG2Q0,00:16:24.555,00:16:26.912,they back it up with a whole bunch of stories.,Dr. Khalifa,,,
69 Friday Sermon 17 Dec. 1982 By Dr. Rashad Khalifa,https://www.youtube.com/watch?v=ZoJv66rG2Q0,00:16:27.365,00:16:30.000,"For example,",Dr. Khalifa,,,
69 Friday Sermon 17 Dec. 1982 By Dr. Rashad Khalifa,https://www.youtube.com/watch?v=ZoJv66rG2Q0,00:16:30.000,00:16:34.952,Abul A'la Maududi,Dr. Khalifa,,,
69 Friday Sermon 17 Dec. 1982 By Dr. Rashad Khalifa,https://www.youtube.com/watch?v=ZoJv66rG2Q0,00:16:34.952,00:16:38.935,"said that the, the letters before the Suras, for example,",Dr. Khalifa,,,
69 Friday Sermon 17 Dec. 1982 By Dr. Rashad Khalifa,https://www.youtube.com/watch?v=ZoJv66rG2Q0,00:16:38.935,00:16:42.521,were put at the beginning of the Suras to,Dr. Khalifa,,,
69 Friday Sermon 17 Dec. 1982 By Dr. Rashad Khalifa,https://www.youtube.com/watch?v=ZoJv66rG2Q0,00:16:42.521,00:16:44.278,gain the attention of the people.,Dr. Khalifa,,,
69 Friday Sermon 17 Dec. 1982 By Dr. Rashad Khalifa,https://www.youtube.com/watch?v=ZoJv66rG2Q0,00:16:44.278,00:16:45.088,"Just saying,",Dr. Khalifa,,,
69 Friday Sermon 17 Dec. 1982 By Dr. Rashad Khalifa,https://www.youtube.com/watch?v=ZoJv66rG2Q0,00:16:45.088,00:16:47.564,(50:1) قٓ وَٱلْقُرْءَانِ ٱلْمَجِيدِ,Dr. Khalifa,,,
69 Friday Sermon 17 Dec. 1982 By Dr. Rashad Khalifa,https://www.youtube.com/watch?v=ZoJv66rG2Q0,00:16:47.564,00:16:49.564,"So, people will say, what? What is this?",Dr. Khalifa,,,
69 Friday Sermon 17 Dec. 1982 By Dr. Rashad Khalifa,https://www.youtube.com/watch?v=ZoJv66rG2Q0,00:16:50.000,00:16:51.564,And submit their attention.,Dr. Khalifa,,,
69 Friday Sermon 17 Dec. 1982 By Dr. Rashad Khalifa,https://www.youtube.com/watch?v=ZoJv66rG2Q0,00:16:51.802,00:16:55.309,And he said that this was a common thing in the Arabic literature.,Dr. Khalifa,,,
69 Friday Sermon 17 Dec. 1982 By Dr. Rashad Khalifa,https://www.youtube.com/watch?v=ZoJv66rG2Q0,00:16:56.000,00:16:58.000,"Now, this is to back up his,",Dr. Khalifa,,,
69 Friday Sermon 17 Dec. 1982 By Dr. Rashad Khalifa,https://www.youtube.com/watch?v=ZoJv66rG2Q0,00:16:58.000,00:16:59.564,his interpretation.,Dr. Khalifa,,,
69 Friday Sermon 17 Dec. 1982 By Dr. Rashad Khalifa,https://www.youtube.com/watch?v=ZoJv66rG2Q0,00:17:00.000,00:17:02.000,"Now, it's very simple.",Dr. Khalifa,,,
69 Friday Sermon 17 Dec. 1982 By Dr. Rashad Khalifa,https://www.youtube.com/watch?v=ZoJv66rG2Q0,00:17:02.000,00:17:04.833,All you need to do is show us some literature where they have these letters.,Dr. Khalifa,,,
69 Friday Sermon 17 Dec. 1982 By Dr. Rashad Khalifa,https://www.youtube.com/watch?v=ZoJv66rG2Q0,00:17:04.833,00:17:05.802,It's not true.,Dr. Khalifa,,,
69 Friday Sermon 17 Dec. 1982 By Dr. Rashad Khalifa,https://www.youtube.com/watch?v=ZoJv66rG2Q0,00:17:08.476,00:17:10.714,"And you know, it used to get me all upset,",Dr. Khalifa,,,
69 Friday Sermon 17 Dec. 1982 By Dr. Rashad Khalifa,https://www.youtube.com/watch?v=ZoJv66rG2Q0,00:17:10.714,00:17:12.556,because when they say things like that.,Dr. Khalifa,,,
69 Friday Sermon 17 Dec. 1982 By Dr. Rashad Khalifa,https://www.youtube.com/watch?v=ZoJv66rG2Q0,00:17:12.771,00:17:14.493,Why do you make a statement like that?,Dr. Khalifa,,,
69 Friday Sermon 17 Dec. 1982 By Dr. Rashad Khalifa,https://www.youtube.com/watch?v=ZoJv66rG2Q0,00:17:14.493,00:17:17.326,"He says, ""oh, it's very common in the ancient Arabic literature.""",Dr. Khalifa,,,
69 Friday Sermon 17 Dec. 1982 By Dr. Rashad Khalifa,https://www.youtube.com/watch?v=ZoJv66rG2Q0,00:17:17.326,00:17:22.618,"I studied ancient Arabic literature and we have it recorded everywhere, you know, (unintelligible), all these things",Dr. Khalifa,,,
69 Friday Sermon 17 Dec. 1982 By Dr. Rashad Khalifa,https://www.youtube.com/watch?v=ZoJv66rG2Q0,00:17:23.048,00:17:25.544,And there isn't no such thing.,Dr. Khalifa,,,
69 Friday Sermon 17 Dec. 1982 By Dr. Rashad Khalifa,https://www.youtube.com/watch?v=ZoJv66rG2Q0,00:17:25.544,00:17:27.544,These letters are not common at all.,Dr. Khalifa,,,
69 Friday Sermon 17 Dec. 1982 By Dr. Rashad Khalifa,https://www.youtube.com/watch?v=ZoJv66rG2Q0,00:17:27.544,00:17:30.671,"Dr. Khalifa: In fact, they were never used in any circumstances.",Dr. Khalifa,,,
69 Friday Sermon 17 Dec. 1982 By Dr. Rashad Khalifa,https://www.youtube.com/watch?v=ZoJv66rG2Q0,00:17:31.279,00:17:34.631,"Dean Mahmoud: Well, if Maududi follows his own thinking,",Dean Mahmoud,,,
69 Friday Sermon 17 Dec. 1982 By Dr. Rashad Khalifa,https://www.youtube.com/watch?v=ZoJv66rG2Q0,00:17:34.631,00:17:36.000,he should put A.M.,Dean Mahmoud,,,
69 Friday Sermon 17 Dec. 1982 By Dr. Rashad Khalifa,https://www.youtube.com/watch?v=ZoJv66rG2Q0,00:17:36.000,00:17:37.099,before his (unintelligible).,Dean Mahmoud,,,
69 Friday Sermon 17 Dec. 1982 By Dr. Rashad Khalifa,https://www.youtube.com/watch?v=ZoJv66rG2Q0,00:17:37.099,00:17:38.243,"They will say, ""What's A.M.?""",Dean Mahmoud,,,
69 Friday Sermon 17 Dec. 1982 By Dr. Rashad Khalifa,https://www.youtube.com/watch?v=ZoJv66rG2Q0,00:17:38.243,00:17:39.639,"Dean Mahmoud: He will say, ""Well, Al-Maududi.""",Dean Mahmoud,,,
69 Friday Sermon 17 Dec. 1982 By Dr. Rashad Khalifa,https://www.youtube.com/watch?v=ZoJv66rG2Q0,00:17:39.639,00:17:40.422,Dr. Khalifa: Get your attention.,Dr. Khalifa,,,
69 Friday Sermon 17 Dec. 1982 By Dr. Rashad Khalifa,https://www.youtube.com/watch?v=ZoJv66rG2Q0,00:17:40.422,00:17:42.332,Dean Mahmoud: Yeah. (unintelligible),Dean Mahmoud,,,
69 Friday Sermon 17 Dec. 1982 By Dr. Rashad Khalifa,https://www.youtube.com/watch?v=ZoJv66rG2Q0,00:17:44.990,00:17:45.999,A man: (unintelligible),A man,,,
69 Friday Sermon 17 Dec. 1982 By Dr. Rashad Khalifa,https://www.youtube.com/watch?v=ZoJv66rG2Q0,00:17:46.000,00:17:47.504,"Dean Mahmoud: No, that is guesswork.
A woman: Of course.",Dean Mahmoud,,,
69 Friday Sermon 17 Dec. 1982 By Dr. Rashad Khalifa,https://www.youtube.com/watch?v=ZoJv66rG2Q0,00:17:47.504,00:17:51.397,"A man: Like, he explained that only some of needed attention and not all of them.",A man,,,
69 Friday Sermon 17 Dec. 1982 By Dr. Rashad Khalifa,https://www.youtube.com/watch?v=ZoJv66rG2Q0,00:17:51.397,00:17:52.901,Dr. Khalifa: Exactly. This is another point.,Dr. Khalifa,,00:17:51.397,The Mystery of the Twenty-Nine Initialed Suras
69 Friday Sermon 17 Dec. 1982 By Dr. Rashad Khalifa,https://www.youtube.com/watch?v=ZoJv66rG2Q0,00:17:52.901,00:17:57.154,Why do we have the letters in front of only 29 chapters?,Dr. Khalifa,,,
69 Friday Sermon 17 Dec. 1982 By Dr. Rashad Khalifa,https://www.youtube.com/watch?v=ZoJv66rG2Q0,00:17:57.154,00:18:00.641,But God doesn't want us to pay attention to other chapters or what?!,Dr. Khalifa,,,
69 Friday Sermon 17 Dec. 1982 By Dr. Rashad Khalifa,https://www.youtube.com/watch?v=ZoJv66rG2Q0,00:18:01.369,00:18:03.639,"So, but they, people,",Dr. Khalifa,,,
69 Friday Sermon 17 Dec. 1982 By Dr. Rashad Khalifa,https://www.youtube.com/watch?v=ZoJv66rG2Q0,00:18:03.639,00:18:06.270,the interpreters will back up their,Dr. Khalifa,,,
69 Friday Sermon 17 Dec. 1982 By Dr. Rashad Khalifa,https://www.youtube.com/watch?v=ZoJv66rG2Q0,00:18:06.270,00:18:08.270,interpretations with,Dr. Khalifa,,,
69 Friday Sermon 17 Dec. 1982 By Dr. Rashad Khalifa,https://www.youtube.com/watch?v=ZoJv66rG2Q0,00:18:08.270,00:18:10.451,Dr. Khalifa: stories that have absolutely no basis.,Dr. Khalifa,,,
69 Friday Sermon 17 Dec. 1982 By Dr. Rashad Khalifa,https://www.youtube.com/watch?v=ZoJv66rG2Q0,00:18:12.000,00:18:13.414,"A man: So that means that,",A man,,00:18:12.000,Distinguishing Revelation From Ordinary Speech
69 Friday Sermon 17 Dec. 1982 By Dr. Rashad Khalifa,https://www.youtube.com/watch?v=ZoJv66rG2Q0,00:18:13.414,00:18:16.946,but what I don't understand is like,A man,,,
69 Friday Sermon 17 Dec. 1982 By Dr. Rashad Khalifa,https://www.youtube.com/watch?v=ZoJv66rG2Q0,00:18:16.946,00:18:18.496,whenever,A man,,,
69 Friday Sermon 17 Dec. 1982 By Dr. Rashad Khalifa,https://www.youtube.com/watch?v=ZoJv66rG2Q0,00:18:18.496,00:18:20.000,one of these revelations,A man,,,
69 Friday Sermon 17 Dec. 1982 By Dr. Rashad Khalifa,https://www.youtube.com/watch?v=ZoJv66rG2Q0,00:18:20.000,00:18:22.000,"came out, (unintelligible)",A man,,,
69 Friday Sermon 17 Dec. 1982 By Dr. Rashad Khalifa,https://www.youtube.com/watch?v=ZoJv66rG2Q0,00:18:22.000,00:18:24.000,A man: there was always somebody that could write it down?,A man,,,
69 Friday Sermon 17 Dec. 1982 By Dr. Rashad Khalifa,https://www.youtube.com/watch?v=ZoJv66rG2Q0,00:18:24.000,00:18:24.676,Dr. Khalifa: Right.,Dr. Khalifa,,,
69 Friday Sermon 17 Dec. 1982 By Dr. Rashad Khalifa,https://www.youtube.com/watch?v=ZoJv66rG2Q0,00:18:24.676,00:18:28.000,"A man: Yeah? And how did they know, what,",A man,,,
69 Friday Sermon 17 Dec. 1982 By Dr. Rashad Khalifa,https://www.youtube.com/watch?v=ZoJv66rG2Q0,00:18:28.000,00:18:29.549,how to differentiate the two,A man,,,
69 Friday Sermon 17 Dec. 1982 By Dr. Rashad Khalifa,https://www.youtube.com/watch?v=ZoJv66rG2Q0,00:18:29.549,00:18:31.549,when it was just something that he was saying or,A man,,,
69 Friday Sermon 17 Dec. 1982 By Dr. Rashad Khalifa,https://www.youtube.com/watch?v=ZoJv66rG2Q0,00:18:31.549,00:18:34.540,A man: when it's actually (unintelligible) revelations?,A man,,,
69 Friday Sermon 17 Dec. 1982 By Dr. Rashad Khalifa,https://www.youtube.com/watch?v=ZoJv66rG2Q0,00:18:35.216,00:18:37.216,"Dr. Khalifa: Well,...
A man: How did they (unintelligible)",Dr. Khalifa,,,
69 Friday Sermon 17 Dec. 1982 By Dr. Rashad Khalifa,https://www.youtube.com/watch?v=ZoJv66rG2Q0,00:18:37.216,00:18:40.388,Dr. Khalifa: Because Muhammad couldn't miss the visit of Gabriel.,Dr. Khalifa,,,
69 Friday Sermon 17 Dec. 1982 By Dr. Rashad Khalifa,https://www.youtube.com/watch?v=ZoJv66rG2Q0,00:18:40.388,00:18:42.388,"Dr. Khalifa: If Gabriel visits you, you can't miss that.",Dr. Khalifa,,,
69 Friday Sermon 17 Dec. 1982 By Dr. Rashad Khalifa,https://www.youtube.com/watch?v=ZoJv66rG2Q0,00:18:42.388,00:18:43.216,A man: (unintelligible),A man,,,
69 Friday Sermon 17 Dec. 1982 By Dr. Rashad Khalifa,https://www.youtube.com/watch?v=ZoJv66rG2Q0,00:18:44.512,00:18:46.827,"A man: So, you mean, they always (unintelligible)
Dean Mahmoud: No, his question I think is this.",A man,,,
69 Friday Sermon 17 Dec. 1982 By Dr. Rashad Khalifa,https://www.youtube.com/watch?v=ZoJv66rG2Q0,00:18:47.594,00:18:49.594,Dean Mahmoud: His question is this that,Dean Mahmoud,,,
69 Friday Sermon 17 Dec. 1982 By Dr. Rashad Khalifa,https://www.youtube.com/watch?v=ZoJv66rG2Q0,00:18:49.594,00:18:52.405,"Dean Mahmoud: how did the people around him
Dr. Khalifa: how will you distinguish...",Dean Mahmoud,,,
69 Friday Sermon 17 Dec. 1982 By Dr. Rashad Khalifa,https://www.youtube.com/watch?v=ZoJv66rG2Q0,00:18:52.405,00:18:54.361,"Dean Mahmoud: when the prophet was reciting,",Dean Mahmoud,,,
69 Friday Sermon 17 Dec. 1982 By Dr. Rashad Khalifa,https://www.youtube.com/watch?v=ZoJv66rG2Q0,00:18:54.361,00:18:56.664,"alright, when the prophet was reciting,",Dean Mahmoud,,,
69 Friday Sermon 17 Dec. 1982 By Dr. Rashad Khalifa,https://www.youtube.com/watch?v=ZoJv66rG2Q0,00:18:56.664,00:18:58.889,how would the people around him,Dean Mahmoud,,,
69 Friday Sermon 17 Dec. 1982 By Dr. Rashad Khalifa,https://www.youtube.com/watch?v=ZoJv66rG2Q0,00:18:58.889,00:19:01.430,"know that now he's reciting Quran,",Dean Mahmoud,,,
69 Friday Sermon 17 Dec. 1982 By Dr. Rashad Khalifa,https://www.youtube.com/watch?v=ZoJv66rG2Q0,00:19:01.430,00:19:03.430,but at other times he's just talking,Dean Mahmoud,,,
69 Friday Sermon 17 Dec. 1982 By Dr. Rashad Khalifa,https://www.youtube.com/watch?v=ZoJv66rG2Q0,00:19:03.430,00:19:04.348,Dean Mahmoud: from his own?,Dean Mahmoud,,,
69 Friday Sermon 17 Dec. 1982 By Dr. Rashad Khalifa,https://www.youtube.com/watch?v=ZoJv66rG2Q0,00:19:04.348,00:19:04.963,Dr. Khalifa: Right.,Dr. Khalifa,,,
69 Friday Sermon 17 Dec. 1982 By Dr. Rashad Khalifa,https://www.youtube.com/watch?v=ZoJv66rG2Q0,00:19:04.963,00:19:07.324,Dean Mahmoud: How did the people know? Is that? That is...,Dean Mahmoud,,,
69 Friday Sermon 17 Dec. 1982 By Dr. Rashad Khalifa,https://www.youtube.com/watch?v=ZoJv66rG2Q0,00:19:07.324,00:19:08.468,Dr. Khalifa: I understood the question.,Dr. Khalifa,,,
69 Friday Sermon 17 Dec. 1982 By Dr. Rashad Khalifa,https://www.youtube.com/watch?v=ZoJv66rG2Q0,00:19:08.468,00:19:08.968,"Dean Mahmoud: Oh, I'm sorry.",Dean Mahmoud,,,
69 Friday Sermon 17 Dec. 1982 By Dr. Rashad Khalifa,https://www.youtube.com/watch?v=ZoJv66rG2Q0,00:19:08.968,00:19:11.914,"Dr. Khalifa: My answer was, you can't miss Gabriel's visit.",Dr. Khalifa,,,
69 Friday Sermon 17 Dec. 1982 By Dr. Rashad Khalifa,https://www.youtube.com/watch?v=ZoJv66rG2Q0,00:19:11.914,00:19:14.815,"So, when Gabriel says and says, comes and says,",Dr. Khalifa,,,
69 Friday Sermon 17 Dec. 1982 By Dr. Rashad Khalifa,https://www.youtube.com/watch?v=ZoJv66rG2Q0,00:19:14.815,00:19:21.054,"(112:1) قُلْ هُوَ ٱللَّهُ أَحَدٌ
(112:2) ٱللَّهُ ٱلصَّمَدُ
(112:3) لَمْ يَلِدْ وَلَمْ يُولَدْ
(112:4) وَلَمْ يَكُن لَّهُ كُفُوًا أَحَدٌ",Dr. Khalifa,,,
69 Friday Sermon 17 Dec. 1982 By Dr. Rashad Khalifa,https://www.youtube.com/watch?v=ZoJv66rG2Q0,00:19:21.054,00:19:25.623,"and feeling this is the Quran, then he will, he'll stay with Muhammad until Muhammad memorizes it.",Dr. Khalifa,,,
69 Friday Sermon 17 Dec. 1982 By Dr. Rashad Khalifa,https://www.youtube.com/watch?v=ZoJv66rG2Q0,00:19:27.144,00:19:30.586,"And then, he will say to the revelation writers,",Dr. Khalifa,,,
69 Friday Sermon 17 Dec. 1982 By Dr. Rashad Khalifa,https://www.youtube.com/watch?v=ZoJv66rG2Q0,00:19:30.586,00:19:32.766,"I have, I have some more Quran now.",Dr. Khalifa,,,
69 Friday Sermon 17 Dec. 1982 By Dr. Rashad Khalifa,https://www.youtube.com/watch?v=ZoJv66rG2Q0,00:19:33.459,00:19:34.738,"They say, what is it? He says,",Dr. Khalifa,,,
69 Friday Sermon 17 Dec. 1982 By Dr. Rashad Khalifa,https://www.youtube.com/watch?v=ZoJv66rG2Q0,00:19:34.738,00:19:36.902,"(112:1) قُلْ هُوَ ٱللَّهُ أَحَدٌ
(112:2) ٱللَّهُ ٱلصَّمَدُ",Dr. Khalifa,,,
69 Friday Sermon 17 Dec. 1982 By Dr. Rashad Khalifa,https://www.youtube.com/watch?v=ZoJv66rG2Q0,00:19:37.308,00:19:38.091,And they write it down,Dr. Khalifa,,,
69 Friday Sermon 17 Dec. 1982 By Dr. Rashad Khalifa,https://www.youtube.com/watch?v=ZoJv66rG2Q0,00:19:38.091,00:19:41.037,"and then, they sit and study it and memorize it, just like we're doing now.",Dr. Khalifa,,,
69 Friday Sermon 17 Dec. 1982 By Dr. Rashad Khalifa,https://www.youtube.com/watch?v=ZoJv66rG2Q0,00:19:42.479,00:19:44.479,"Dr. Khalifa: You see, why this is beautiful.
Dean Mahmoud: Actually, that was",Dr. Khalifa,,00:19:42.479,Companions Recognizing the State of Inspiration
69 Friday Sermon 17 Dec. 1982 By Dr. Rashad Khalifa,https://www.youtube.com/watch?v=ZoJv66rG2Q0,00:19:44.479,00:19:46.270,"Dean Mahmoud: But that actually is,",Dean Mahmoud,,,
69 Friday Sermon 17 Dec. 1982 By Dr. Rashad Khalifa,https://www.youtube.com/watch?v=ZoJv66rG2Q0,00:19:46.270,00:19:48.270,"Dean Mahmoud: may I say something to this situation?
Dr. Khalifa: Sure.",Dean Mahmoud,,,
69 Friday Sermon 17 Dec. 1982 By Dr. Rashad Khalifa,https://www.youtube.com/watch?v=ZoJv66rG2Q0,00:19:48.270,00:19:50.991,Dean Mahmoud: This itself is really one of the wonderful things.,Dean Mahmoud,,,
69 Friday Sermon 17 Dec. 1982 By Dr. Rashad Khalifa,https://www.youtube.com/watch?v=ZoJv66rG2Q0,00:19:52.000,00:19:54.000,"If the Siratu Al-Nabi (سيرة النبي),",Dean Mahmoud,,,
69 Friday Sermon 17 Dec. 1982 By Dr. Rashad Khalifa,https://www.youtube.com/watch?v=ZoJv66rG2Q0,00:19:54.000,00:19:56.000,"the history of, the biography of the prophet",Dean Mahmoud,,,
69 Friday Sermon 17 Dec. 1982 By Dr. Rashad Khalifa,https://www.youtube.com/watch?v=ZoJv66rG2Q0,00:19:56.000,00:19:57.639,"is to be believed,",Dean Mahmoud,,,
69 Friday Sermon 17 Dec. 1982 By Dr. Rashad Khalifa,https://www.youtube.com/watch?v=ZoJv66rG2Q0,00:19:57.639,00:19:59.639,the people around him knew.,Dean Mahmoud,,,
69 Friday Sermon 17 Dec. 1982 By Dr. Rashad Khalifa,https://www.youtube.com/watch?v=ZoJv66rG2Q0,00:20:00.406,00:20:01.775,They knew,Dean Mahmoud,,,
69 Friday Sermon 17 Dec. 1982 By Dr. Rashad Khalifa,https://www.youtube.com/watch?v=ZoJv66rG2Q0,00:20:01.775,00:20:04.631,very well when he was under inspiration.,Dean Mahmoud,,,
69 Friday Sermon 17 Dec. 1982 By Dr. Rashad Khalifa,https://www.youtube.com/watch?v=ZoJv66rG2Q0,00:20:05.639,00:20:07.639,"And then, they themselves would",Dean Mahmoud,,,
69 Friday Sermon 17 Dec. 1982 By Dr. Rashad Khalifa,https://www.youtube.com/watch?v=ZoJv66rG2Q0,00:20:07.639,00:20:10.603,"hear what he's saying and they would memorize it,",Dean Mahmoud,,,
69 Friday Sermon 17 Dec. 1982 By Dr. Rashad Khalifa,https://www.youtube.com/watch?v=ZoJv66rG2Q0,00:20:10.603,00:20:12.017,Dean Mahmoud: the people around him.,Dean Mahmoud,,,
69 Friday Sermon 17 Dec. 1982 By Dr. Rashad Khalifa,https://www.youtube.com/watch?v=ZoJv66rG2Q0,00:20:12.533,00:20:14.000,Dr. Khalifa: They were anxiously waiting.,Dr. Khalifa,,,
69 Friday Sermon 17 Dec. 1982 By Dr. Rashad Khalifa,https://www.youtube.com/watch?v=ZoJv66rG2Q0,00:20:14.000,00:20:14.652,Dean Mahmoud: They knew.,Dean Mahmoud,,,
69 Friday Sermon 17 Dec. 1982 By Dr. Rashad Khalifa,https://www.youtube.com/watch?v=ZoJv66rG2Q0,00:20:14.652,00:20:16.652,The people knew the difference.,Dean Mahmoud,,,
69 Friday Sermon 17 Dec. 1982 By Dr. Rashad Khalifa,https://www.youtube.com/watch?v=ZoJv66rG2Q0,00:20:16.652,00:20:18.454,"It is very, very beautiful thing.",Dean Mahmoud,,,
69 Friday Sermon 17 Dec. 1982 By Dr. Rashad Khalifa,https://www.youtube.com/watch?v=ZoJv66rG2Q0,00:20:18.454,00:20:20.970,"They also know when he would just speak, you know,",Dean Mahmoud,,,
69 Friday Sermon 17 Dec. 1982 By Dr. Rashad Khalifa,https://www.youtube.com/watch?v=ZoJv66rG2Q0,00:20:20.970,00:20:22.653,ordinary things.,Dean Mahmoud,,,
69 Friday Sermon 17 Dec. 1982 By Dr. Rashad Khalifa,https://www.youtube.com/watch?v=ZoJv66rG2Q0,00:20:23.167,00:20:24.453,Although I don't know how true it is,Dean Mahmoud,,,
69 Friday Sermon 17 Dec. 1982 By Dr. Rashad Khalifa,https://www.youtube.com/watch?v=ZoJv66rG2Q0,00:20:24.453,00:20:26.175,"that the Siratu Al-Nabi (سيرة النبي), he changes.",Dean Mahmoud,,,
69 Friday Sermon 17 Dec. 1982 By Dr. Rashad Khalifa,https://www.youtube.com/watch?v=ZoJv66rG2Q0,00:20:27.048,00:20:30.396,"Because in some ways, it's a form of, he becomes an instrument.",Dean Mahmoud,,,
69 Friday Sermon 17 Dec. 1982 By Dr. Rashad Khalifa,https://www.youtube.com/watch?v=ZoJv66rG2Q0,00:20:32.000,00:20:34.000,They know from his,Dean Mahmoud,,,
69 Friday Sermon 17 Dec. 1982 By Dr. Rashad Khalifa,https://www.youtube.com/watch?v=ZoJv66rG2Q0,00:20:34.000,00:20:36.000,"face and his uttering,",Dean Mahmoud,,,
69 Friday Sermon 17 Dec. 1982 By Dr. Rashad Khalifa,https://www.youtube.com/watch?v=ZoJv66rG2Q0,00:20:36.000,00:20:38.000,"it's not his, it's not his language.",Dean Mahmoud,,,
69 Friday Sermon 17 Dec. 1982 By Dr. Rashad Khalifa,https://www.youtube.com/watch?v=ZoJv66rG2Q0,00:20:38.952,00:20:39.484,Yeah.,Dean Mahmoud,,,
69 Friday Sermon 17 Dec. 1982 By Dr. Rashad Khalifa,https://www.youtube.com/watch?v=ZoJv66rG2Q0,00:20:40.000,00:20:42.318,"It's just like, for example, all of us now,",Dean Mahmoud,,,
69 Friday Sermon 17 Dec. 1982 By Dr. Rashad Khalifa,https://www.youtube.com/watch?v=ZoJv66rG2Q0,00:20:42.318,00:20:44.238,we know how the way you talk to us.,Dean Mahmoud,,,
69 Friday Sermon 17 Dec. 1982 By Dr. Rashad Khalifa,https://www.youtube.com/watch?v=ZoJv66rG2Q0,00:20:44.635,00:20:46.000,But imagine if you're talking like,Dean Mahmoud,,,
69 Friday Sermon 17 Dec. 1982 By Dr. Rashad Khalifa,https://www.youtube.com/watch?v=ZoJv66rG2Q0,00:20:46.000,00:20:48.754,"Shakespeare, we all know that it's not you.",Dean Mahmoud,,,
69 Friday Sermon 17 Dec. 1982 By Dr. Rashad Khalifa,https://www.youtube.com/watch?v=ZoJv66rG2Q0,00:20:49.524,00:20:52.714,"No, it's very wonderful phenomena how the people with him",Dean Mahmoud,,,
69 Friday Sermon 17 Dec. 1982 By Dr. Rashad Khalifa,https://www.youtube.com/watch?v=ZoJv66rG2Q0,00:20:52.714,00:20:54.238,would know that it's a revelation,Dean Mahmoud,,,
69 Friday Sermon 17 Dec. 1982 By Dr. Rashad Khalifa,https://www.youtube.com/watch?v=ZoJv66rG2Q0,00:20:54.238,00:20:56.000,and they would themselves memorize it,Dean Mahmoud,,,
69 Friday Sermon 17 Dec. 1982 By Dr. Rashad Khalifa,https://www.youtube.com/watch?v=ZoJv66rG2Q0,00:20:56.000,00:20:57.484,Dean Mahmoud: when he is uttering.,Dean Mahmoud,,,
69 Friday Sermon 17 Dec. 1982 By Dr. Rashad Khalifa,https://www.youtube.com/watch?v=ZoJv66rG2Q0,00:20:57.484,00:21:00.595,"Dr. Khalifa: As far as, as far as the physical changes are concerned,",Dr. Khalifa,,00:20:57.484,Rejecting Traditional Accounts of Physical Fainting
69 Friday Sermon 17 Dec. 1982 By Dr. Rashad Khalifa,https://www.youtube.com/watch?v=ZoJv66rG2Q0,00:21:00.595,00:21:02.000,I really don't buy that.,Dr. Khalifa,,,
69 Friday Sermon 17 Dec. 1982 By Dr. Rashad Khalifa,https://www.youtube.com/watch?v=ZoJv66rG2Q0,00:21:02.000,00:21:05.864,That he used to,Dr. Khalifa,,,
