NA1904_ID	NA1904_Text	NA27_ID	NA28_ID	SBLGNT_ID	SBLGNT_Text	MARBLE_ID
44017028001	ἐν	44017028001	44017028001	44017028001	ἐν	04401702800002
44017028002	αὐτῷ	44017028002	44017028002	44017028002	αὐτῷ	04401702800004
44017028003	γὰρ	44017028003	44017028003	44017028003	γὰρ	04401702800006
44017028004	ζῶμεν	44017028004	44017028004	44017028004	ζῶμεν	04401702800008
44017028005	καὶ	44017028005	44017028005	44017028005	καὶ	04401702800010
44017028006	κινούμεθα	44017028006	44017028006	44017028006	κινούμεθα	04401702800012
44017028007	καὶ	44017028007	44017028007	44017028007	καὶ	04401702800014
44017028008	ἐσμέν,	44017028008	44017028008	44017028008	ἐσμέν,	04401702800016
44017028009	ὡς	44017028009	44017028009	44017028009	ὡς	04401702800018
44017028010	καί	44017028010	44017028010	44017028010	καί	04401702800020
44017028011	τινες	44017028011	44017028011	44017028011	τινες	04401702800022
44017028012	τῶν	44017028012	44017028012	44017028012	τῶν	04401702800024
44017028013	καθ’	44017028013	44017028013	44017028013	καθ’	04401702800026
44017028014	ὑμᾶς	44017028014	44017028014	44017028014	ὑμᾶς	04401702800028
44017028015	ποιητῶν	44017028015	44017028015	44017028015	ποιητῶν	04401702800030
44017028016	εἰρήκασιν	44017028016	44017028016	44017028016	εἰρήκασιν·	04401702800032
44017028017	Τοῦ	44017028017	44017028017	44017028017	Τοῦ	04401702800034
44017028018	γὰρ	44017028018	44017028018	44017028018	γὰρ	04401702800036
44017028019	καὶ	44017028019	44017028019	44017028019	καὶ	04401702800038
44017028020	γένος	44017028020	44017028020	44017028020	γένος	04401702800040
44017028021	ἐσμέν.	44017028021	44017028021	44017028021	ἐσμέν.	04401702800042
44017029001	γένος	44017029001	44017029001	44017029001	γένος	04401702900002
44017029002	οὖν	44017029002	44017029002	44017029002	οὖν	04401702900004
44017029003	ὑπάρχοντες	44017029003	44017029003	44017029003	ὑπάρχοντες	04401702900006
44017029004	τοῦ	44017029004	44017029004	44017029004	τοῦ	04401702900008
44017029005	Θεοῦ	44017029005	44017029005	44017029005	θεοῦ	04401702900010
44017029006	οὐκ	44017029006	44017029006	44017029006	οὐκ	04401702900012
44017029007	ὀφείλομεν	44017029007	44017029007	44017029007	ὀφείλομεν	04401702900014
44017029008	νομίζειν,	44017029008	44017029008	44017029008	νομίζειν	04401702900016
44017029009	χρυσῷ	44017029009	44017029009	44017029009	χρυσῷ	04401702900018
44017029010	ἢ	44017029010	44017029010	44017029010	ἢ	04401702900020
44017029011	ἀργύρῳ	44017029011	44017029011	44017029011	ἀργύρῳ	04401702900022
44017029012	ἢ	44017029012	44017029012	44017029012	ἢ	04401702900024
44017029013	λίθῳ,	44017029013	44017029013	44017029013	λίθῳ,	04401702900026
44017029014	χαράγματι	44017029014	44017029014	44017029014	χαράγματι	04401702900028
44017029015	τέχνης	44017029015	44017029015	44017029015	τέχνης	04401702900030
44017029016	καὶ	44017029016	44017029016	44017029016	καὶ	04401702900032
44017029017	ἐνθυμήσεως	44017029017	44017029017	44017029017	ἐνθυμήσεως	04401702900034
44017029018	ἀνθρώπου,	44017029018	44017029018	44017029018	ἀνθρώπου,	04401702900036
44017029019	τὸ	44017029019	44017029019	44017029019	τὸ	04401702900038
44017029020	Θεῖον	44017029020	44017029020	44017029020	θεῖον	04401702900040
44017029021	εἶναι	44017029021	44017029021	44017029021	εἶναι	04401702900042
44017029022	ὅμοιον.	44017029022	44017029022	44017029022	ὅμοιον.	04401702900044
44017030001	τοὺς	44017030001	44017030001	44017030001	τοὺς	04401703000002
44017030002	μὲν	44017030002	44017030002	44017030002	μὲν	04401703000004
44017030003	οὖν	44017030003	44017030003	44017030003	οὖν	04401703000006
44017030004	χρόνους	44017030004	44017030004	44017030004	χρόνους	04401703000008
44017030005	τῆς	44017030005	44017030005	44017030005	τῆς	04401703000010
44017030006	ἀγνοίας	44017030006	44017030006	44017030006	ἀγνοίας	04401703000012
44017030007	ὑπεριδὼν	44017030007	44017030007	44017030007	ὑπεριδὼν	04401703000014
44017030008	ὁ	44017030008	44017030008	44017030008	ὁ	04401703000016
44017030009	Θεὸς	44017030009	44017030009	44017030009	θεὸς	04401703000018
44017030010	τὰ	44017030010	44017030010	44017030010	τὰ	04401703000020
44017030011	νῦν	44017030011	44017030011	44017030011	νῦν	04401703000022
		44017030012	44017030012	44017030012	παραγγέλλει	04401703000024
44017030012	ἀπαγγέλλει					
44017030013	τοῖς	44017030013	44017030013	44017030013	τοῖς	04401703000026
44017030014	ἀνθρώποις	44017030014	44017030014	44017030014	ἀνθρώποις	04401703000028
44017030015	πάντας	44017030015	44017030015	44017030015	πάντας	04401703000030
44017030016	πανταχοῦ	44017030016	44017030016	44017030016	πανταχοῦ	04401703000032
44017030017	μετανοεῖν,	44017030017	44017030017	44017030017	μετανοεῖν,	04401703000034
44017031001	καθότι	44017031001	44017031001	44017031001	καθότι	04401703100002
44017031002	ἔστησεν	44017031002	44017031002	44017031002	ἔστησεν	04401703100004
44017031003	ἡμέραν	44017031003	44017031003	44017031003	ἡμέραν	04401703100006
44017031004	ἐν	44017031004	44017031004	44017031004	ἐν	04401703100008
44017031005	ᾗ	44017031005	44017031005	44017031005	ᾗ	04401703100010
44017031006	μέλλει	44017031006	44017031006	44017031006	μέλλει	04401703100012
44017031007	κρίνειν	44017031007	44017031007	44017031007	κρίνειν	04401703100014
44017031008	τὴν	44017031008	44017031008	44017031008	τὴν	04401703100016
44017031009	οἰκουμένην	44017031009	44017031009	44017031009	οἰκουμένην	04401703100018
44017031010	ἐν	44017031010	44017031010	44017031010	ἐν	04401703100020
44017031011	δικαιοσύνῃ,	44017031011	44017031011	44017031011	δικαιοσύνῃ	04401703100022
44017031012	ἐν	44017031012	44017031012	44017031012	ἐν	04401703100024
44017031013	ἀνδρὶ	44017031013	44017031013	44017031013	ἀνδρὶ	04401703100026
44017031014	ᾧ	44017031014	44017031014	44017031014	ᾧ	04401703100028
44017031015	ὥρισεν,	44017031015	44017031015	44017031015	ὥρισεν,	04401703100030
44017031016	πίστιν	44017031016	44017031016	44017031016	πίστιν	04401703100032
44017031017	παρασχὼν	44017031017	44017031017	44017031017	παρασχὼν	04401703100034
44017031018	πᾶσιν	44017031018	44017031018	44017031018	πᾶσιν	04401703100036
44017031019	ἀναστήσας	44017031019	44017031019	44017031019	ἀναστήσας	04401703100038
44017031020	αὐτὸν	44017031020	44017031020	44017031020	αὐτὸν	04401703100040
44017031021	ἐκ	44017031021	44017031021	44017031021	ἐκ	04401703100042
44017031022	νεκρῶν.	44017031022	44017031022	44017031022	νεκρῶν.	04401703100044
44017032001	ἀκούσαντες	44017032001	44017032001	44017032001	Ἀκούσαντες	04401703200002
44017032002	δὲ	44017032002	44017032002	44017032002	δὲ	04401703200004
44017032003	ἀνάστασιν	44017032003	44017032003	44017032003	ἀνάστασιν	04401703200006
44017032004	νεκρῶν,	44017032004	44017032004	44017032004	νεκρῶν	04401703200008
44017032005	οἱ	44017032005	44017032005	44017032005	οἱ	04401703200010
44017032006	μὲν	44017032006	44017032006	44017032006	μὲν	04401703200012
44017032007	ἐχλεύαζον,	44017032007	44017032007	44017032007	ἐχλεύαζον	04401703200014
44017032008	οἱ	44017032008	44017032008	44017032008	οἱ	04401703200016
44017032009	δὲ	44017032009	44017032009	44017032009	δὲ	04401703200018
44017032010	εἶπαν	44017032010	44017032010	44017032010	εἶπαν	04401703200020
44017032011	Ἀκουσόμεθά	44017032011	44017032011	44017032011	Ἀκουσόμεθά	04401703200022
44017032012	σου	44017032012	44017032012	44017032012	σου	04401703200024
44017032013	περὶ	44017032013	44017032013	44017032013	περὶ	04401703200026
44017032014	τούτου	44017032014	44017032014	44017032014	τούτου	04401703200028
44017032015	καὶ	44017032015	44017032015	44017032015	καὶ	04401703200030
44017032016	πάλιν.	44017032016	44017032016	44017032016	πάλιν.	04401703200032
44017033001	οὕτως	44017033001	44017033001	44017033001	οὕτως	04401703300002
44017033002	ὁ	44017033002	44017033002	44017033002	ὁ	04401703300004
44017033003	Παῦλος	44017033003	44017033003	44017033003	Παῦλος	04401703300006
44017033004	ἐξῆλθεν	44017033004	44017033004	44017033004	ἐξῆλθεν	04401703300008
44017033005	ἐκ	44017033005	44017033005	44017033005	ἐκ	04401703300010
44017033006	μέσου	44017033006	44017033006	44017033006	μέσου	04401703300012
44017033007	αὐτῶν.	44017033007	44017033007	44017033007	αὐτῶν·	04401703300014
44017034001	τινὲς	44017034001	44017034001	44017034001	τινὲς	04401703400002
44017034002	δὲ	44017034002	44017034002	44017034002	δὲ	04401703400004
44017034003	ἄνδρες	44017034003	44017034003	44017034003	ἄνδρες	04401703400006
44017034004	κολληθέντες	44017034004	44017034004	44017034004	κολληθέντες	04401703400008
44017034005	αὐτῷ	44017034005	44017034005	44017034005	αὐτῷ	04401703400010
44017034006	ἐπίστευσαν,	44017034006	44017034006	44017034006	ἐπίστευσαν,	04401703400012
44017034007	ἐν	44017034007	44017034007	44017034007	ἐν	04401703400014
44017034008	οἷς	44017034008	44017034008	44017034008	οἷς	04401703400016
44017034009	καὶ	44017034009	44017034009	44017034009	καὶ	04401703400018
44017034010	Διονύσιος	44017034010	44017034010	44017034010	Διονύσιος	04401703400020
44017034011	ὁ	44017034011	44017034011	44017034011	ὁ	04401703400022
44017034012	Ἀρεοπαγείτης	44017034012	44017034012	44017034012	Ἀρεοπαγίτης	04401703400024
44017034013	καὶ	44017034013	44017034013	44017034013	καὶ	04401703400026
44017034014	γυνὴ	44017034014	44017034014	44017034014	γυνὴ	04401703400028
44017034015	ὀνόματι	44017034015	44017034015	44017034015	ὀνόματι	04401703400030
44017034016	Δάμαρις	44017034016	44017034016	44017034016	Δάμαρις	04401703400032
44017034017	καὶ	44017034017	44017034017	44017034017	καὶ	04401703400034
44017034018	ἕτεροι	44017034018	44017034018	44017034018	ἕτεροι	04401703400036
44017034019	σὺν	44017034019	44017034019	44017034019	σὺν	04401703400038
44017034020	αὐτοῖς.	44017034020	44017034020	44017034020	αὐτοῖς.	04401703400040
44018001001	Μετὰ	44018001001	44018001001	44018001001	Μετὰ	04401800100002
44018001002	ταῦτα	44018001002	44018001002	44018001002	ταῦτα	04401800100004
44018001003	χωρισθεὶς	44018001003	44018001003	44018001003	χωρισθεὶς	04401800100006
44018001004	ἐκ	44018001004	44018001004	44018001004	ἐκ	04401800100008
44018001005	τῶν	44018001005	44018001005	44018001005	τῶν	04401800100010
44018001006	Ἀθηνῶν	44018001006	44018001006	44018001006	Ἀθηνῶν	04401800100012
44018001007	ἦλθεν	44018001007	44018001007	44018001007	ἦλθεν	04401800100014
44018001008	εἰς	44018001008	44018001008	44018001008	εἰς	04401800100016
44018001009	Κόρινθον.	44018001009	44018001009	44018001009	Κόρινθον.	04401800100018
44018002001	καὶ	44018002001	44018002001	44018002001	καὶ	04401800200002
44018002002	εὑρών	44018002002	44018002002	44018002002	εὑρών	04401800200004
44018002003	τινα	44018002003	44018002003	44018002003	τινα	04401800200006
44018002004	Ἰουδαῖον	44018002004	44018002004	44018002004	Ἰουδαῖον	04401800200008
44018002005	ὀνόματι	44018002005	44018002005	44018002005	ὀνόματι	04401800200010
44018002006	Ἀκύλαν,	44018002006	44018002006	44018002006	Ἀκύλαν,	04401800200012
44018002007	Ποντικὸν	44018002007	44018002007	44018002007	Ποντικὸν	04401800200014
44018002008	τῷ	44018002008	44018002008	44018002008	τῷ	04401800200016
44018002009	γένει,	44018002009	44018002009	44018002009	γένει,	04401800200018
44018002010	προσφάτως	44018002010	44018002010	44018002010	προσφάτως	04401800200020
44018002011	ἐληλυθότα	44018002011	44018002011	44018002011	ἐληλυθότα	04401800200022
44018002012	ἀπὸ	44018002012	44018002012	44018002012	ἀπὸ	04401800200024
44018002013	τῆς	44018002013	44018002013	44018002013	τῆς	04401800200026
44018002014	Ἰταλίας	44018002014	44018002014	44018002014	Ἰταλίας	04401800200028
44018002015	καὶ	44018002015	44018002015	44018002015	καὶ	04401800200030
44018002016	Πρίσκιλλαν	44018002016	44018002016	44018002016	Πρίσκιλλαν	04401800200032
44018002017	γυναῖκα	44018002017	44018002017	44018002017	γυναῖκα	04401800200034
44018002018	αὐτοῦ,	44018002018	44018002018	44018002018	αὐτοῦ	04401800200036
44018002019	διὰ	44018002019	44018002019	44018002019	διὰ	04401800200038
44018002020	τὸ	44018002020	44018002020	44018002020	τὸ	04401800200040
44018002021	διατεταχέναι	44018002021	44018002021	44018002021	διατεταχέναι	04401800200042
44018002022	Κλαύδιον	44018002022	44018002022	44018002022	Κλαύδιον	04401800200044
44018002023	χωρίζεσθαι	44018002023	44018002023	44018002023	χωρίζεσθαι	04401800200046
44018002024	πάντας	44018002024	44018002024	44018002024	πάντας	04401800200048
44018002025	τοὺς	44018002025	44018002025	44018002025	τοὺς	04401800200050
44018002026	Ἰουδαίους	44018002026	44018002026	44018002026	Ἰουδαίους	04401800200052
44018002027	ἀπὸ	44018002027	44018002027	44018002027	ἀπὸ	04401800200054
44018002028	τῆς	44018002028	44018002028	44018002028	τῆς	04401800200056
44018002029	Ῥώμης,	44018002029	44018002029	44018002029	Ῥώμης,	04401800200058
44018002030	προσῆλθεν	44018002030	44018002030	44018002030	προσῆλθεν	04401800200060
44018002031	αὐτοῖς,	44018002031	44018002031	44018002031	αὐτοῖς,	04401800200062
44018003001	καὶ	44018003001	44018003001	44018003001	καὶ	04401800300002
44018003002	διὰ	44018003002	44018003002	44018003002	διὰ	04401800300004
44018003003	τὸ	44018003003	44018003003	44018003003	τὸ	04401800300006
44018003004	ὁμότεχνον	44018003004	44018003004	44018003004	ὁμότεχνον	04401800300008
44018003005	εἶναι	44018003005	44018003005	44018003005	εἶναι	04401800300010
44018003006	ἔμενεν	44018003006	44018003006	44018003006	ἔμενεν	04401800300012
44018003007	παρ’	44018003007	44018003007	44018003007	παρ’	04401800300014
44018003008	αὐτοῖς,	44018003008	44018003008	44018003008	αὐτοῖς	04401800300016
44018003009	καὶ	44018003009	44018003009	44018003009	καὶ	04401800300018
		44018003010	44018003010	44018003010	ἠργάζετο,	04401800300020
44018003010	ἠργάζοντο·					
44018003011	ἦσαν	44018003011	44018003011	44018003011	ἦσαν	04401800300022
44018003012	γὰρ	44018003012	44018003012	44018003012	γὰρ	04401800300024
44018003013	σκηνοποιοὶ	44018003013	44018003013	44018003013	σκηνοποιοὶ	04401800300026
44018003014	τῇ	44018003014	44018003014	44018003014	τῇ	04401800300028
44018003015	τέχνῃ.	44018003015	44018003015	44018003015	τέχνῃ.	04401800300030
44018004001	διελέγετο	44018004001	44018004001	44018004001	διελέγετο	04401800400002
44018004002	δὲ	44018004002	44018004002	44018004002	δὲ	04401800400004
44018004003	ἐν	44018004003	44018004003	44018004003	ἐν	04401800400006
44018004004	τῇ	44018004004	44018004004	44018004004	τῇ	04401800400008
44018004005	συναγωγῇ	44018004005	44018004005	44018004005	συναγωγῇ	04401800400010
44018004006	κατὰ	44018004006	44018004006	44018004006	κατὰ	04401800400012
44018004007	πᾶν	44018004007	44018004007	44018004007	πᾶν	04401800400014
44018004008	σάββατον,	44018004008	44018004008	44018004008	σάββατον,	04401800400016
44018004009	ἔπειθέν	44018004009	44018004009	44018004009	ἔπειθέν	04401800400018
44018004010	τε	44018004010	44018004010	44018004010	τε	04401800400020
44018004011	Ἰουδαίους	44018004011	44018004011	44018004011	Ἰουδαίους	04401800400022
44018004012	καὶ	44018004012	44018004012	44018004012	καὶ	04401800400024
44018004013	Ἕλληνας.	44018004013	44018004013	44018004013	Ἕλληνας.	04401800400026
44018005001	Ὡς	44018005001	44018005001	44018005001	Ὡς	04401800500002
44018005002	δὲ	44018005002	44018005002	44018005002	δὲ	04401800500004
44018005003	κατῆλθον	44018005003	44018005003	44018005003	κατῆλθον	04401800500006
44018005004	ἀπὸ	44018005004	44018005004	44018005004	ἀπὸ	04401800500008
44018005005	τῆς	44018005005	44018005005	44018005005	τῆς	04401800500010
44018005006	Μακεδονίας	44018005006	44018005006	44018005006	Μακεδονίας	04401800500012
44018005007	ὅ	44018005007	44018005007	44018005007	ὅ	04401800500014
44018005008	τε	44018005008	44018005008	44018005008	τε	04401800500016
44018005009	Σιλᾶς	44018005009	44018005009	44018005009	Σιλᾶς	04401800500018
44018005010	καὶ	44018005010	44018005010	44018005010	καὶ	04401800500020
44018005011	ὁ	44018005011	44018005011	44018005011	ὁ	04401800500022
44018005012	Τιμόθεος,	44018005012	44018005012	44018005012	Τιμόθεος,	04401800500024
44018005013	συνείχετο	44018005013	44018005013	44018005013	συνείχετο	04401800500026
44018005014	τῷ	44018005014	44018005014	44018005014	τῷ	04401800500028
44018005015	λόγῳ	44018005015	44018005015	44018005015	λόγῳ	04401800500030
44018005016	ὁ	44018005016	44018005016	44018005016	ὁ	04401800500032
44018005017	Παῦλος,	44018005017	44018005017	44018005017	Παῦλος,	04401800500034
44018005018	διαμαρτυρόμενος	44018005018	44018005018	44018005018	διαμαρτυρόμενος	04401800500036
44018005019	τοῖς	44018005019	44018005019	44018005019	τοῖς	04401800500038
44018005020	Ἰουδαίοις	44018005020	44018005020	44018005020	Ἰουδαίοις	04401800500040
44018005021	εἶναι	44018005021	44018005021	44018005021	εἶναι	04401800500042
44018005022	τὸν	44018005022	44018005022	44018005022	τὸν	04401800500044
44018005023	Χριστὸν	44018005023	44018005023	44018005023	χριστὸν	04401800500046
44018005024	Ἰησοῦν.	44018005024	44018005024	44018005024	Ἰησοῦν.	04401800500048
44018006001	ἀντιτασσομένων	44018006001	44018006001	44018006001	ἀντιτασσομένων	04401800600002
44018006002	δὲ	44018006002	44018006002	44018006002	δὲ	04401800600004
44018006003	αὐτῶν	44018006003	44018006003	44018006003	αὐτῶν	04401800600006
44018006004	καὶ	44018006004	44018006004	44018006004	καὶ	04401800600008
44018006005	βλασφημούντων	44018006005	44018006005	44018006005	βλασφημούντων	04401800600010
44018006006	ἐκτιναξάμενος	44018006006	44018006006	44018006006	ἐκτιναξάμενος	04401800600012
44018006007	τὰ	44018006007	44018006007	44018006007	τὰ	04401800600014
44018006008	ἱμάτια	44018006008	44018006008	44018006008	ἱμάτια	04401800600016
44018006009	εἶπεν	44018006009	44018006009	44018006009	εἶπεν	04401800600018
44018006010	πρὸς	44018006010	44018006010	44018006010	πρὸς	04401800600020
44018006011	αὐτούς	44018006011	44018006011	44018006011	αὐτούς·	04401800600022
44018006012	Τὸ	44018006012	44018006012	44018006012	Τὸ	04401800600024
44018006013	αἷμα	44018006013	44018006013	44018006013	αἷμα	04401800600026
44018006014	ὑμῶν	44018006014	44018006014	44018006014	ὑμῶν	04401800600028
44018006015	ἐπὶ	44018006015	44018006015	44018006015	ἐπὶ	04401800600030
44018006016	τὴν	44018006016	44018006016	44018006016	τὴν	04401800600032
44018006017	κεφαλὴν	44018006017	44018006017	44018006017	κεφαλὴν	04401800600034
44018006018	ὑμῶν·	44018006018	44018006018	44018006018	ὑμῶν·	04401800600036
44018006019	καθαρὸς	44018006019	44018006019	44018006019	καθαρὸς	04401800600038
44018006020	ἐγώ·	44018006020	44018006020	44018006020	ἐγώ·	04401800600040
44018006021	ἀπὸ	44018006021	44018006021	44018006021	ἀπὸ	04401800600042
44018006022	τοῦ	44018006022	44018006022	44018006022	τοῦ	04401800600044
44018006023	νῦν	44018006023	44018006023	44018006023	νῦν	04401800600046
44018006024	εἰς	44018006024	44018006024	44018006024	εἰς	04401800600048
44018006025	τὰ	44018006025	44018006025	44018006025	τὰ	04401800600050
44018006026	ἔθνη	44018006026	44018006026	44018006026	ἔθνη	04401800600052
44018006027	πορεύσομαι.	44018006027	44018006027	44018006027	πορεύσομαι.	04401800600054
44018007001	καὶ	44018007001	44018007001	44018007001	καὶ	04401800700002
44018007002	μεταβὰς	44018007002	44018007002	44018007002	μεταβὰς	04401800700004
44018007003	ἐκεῖθεν	44018007003	44018007003	44018007003	ἐκεῖθεν	04401800700006
		44018007004	44018007004	44018007004	εἰσῆλθεν	04401800700008
44018007004	ἦλθεν					
44018007005	εἰς	44018007005	44018007005	44018007005	εἰς	04401800700010
44018007006	οἰκίαν	44018007006	44018007006	44018007006	οἰκίαν	04401800700012
44018007007	τινὸς	44018007007	44018007007	44018007007	τινὸς	04401800700014
44018007008	ὀνόματι	44018007008	44018007008	44018007008	ὀνόματι	04401800700016
44018007009	Τιτίου	44018007009	44018007009	44018007009	Τιτίου	04401800700018
44018007010	Ἰούστου	44018007010	44018007010	44018007010	Ἰούστου	04401800700020
44018007011	σεβομένου	44018007011	44018007011	44018007011	σεβομένου	04401800700022
44018007012	τὸν	44018007012	44018007012	44018007012	τὸν	04401800700024
44018007013	Θεόν,	44018007013	44018007013	44018007013	θεόν,	04401800700026
44018007014	οὗ	44018007014	44018007014	44018007014	οὗ	04401800700028
44018007015	ἡ	44018007015	44018007015	44018007015	ἡ	04401800700030
44018007016	οἰκία	44018007016	44018007016	44018007016	οἰκία	04401800700032
44018007017	ἦν	44018007017	44018007017	44018007017	ἦν	04401800700034
44018007018	συνομοροῦσα	44018007018	44018007018	44018007018	συνομοροῦσα	04401800700036
44018007019	τῇ	44018007019	44018007019	44018007019	τῇ	04401800700038
44018007020	συναγωγῇ.	44018007020	44018007020	44018007020	συναγωγῇ.	04401800700040
44018008001	Κρίσπος	44018008001	44018008001	44018008001	Κρίσπος	04401800800002
44018008002	δὲ	44018008002	44018008002	44018008002	δὲ	04401800800004
44018008003	ὁ	44018008003	44018008003	44018008003	ὁ	04401800800006
44018008004	ἀρχισυνάγωγος	44018008004	44018008004	44018008004	ἀρχισυνάγωγος	04401800800008
44018008005	ἐπίστευσεν	44018008005	44018008005	44018008005	ἐπίστευσεν	04401800800010
44018008006	τῷ	44018008006	44018008006	44018008006	τῷ	04401800800012
44018008007	Κυρίῳ	44018008007	44018008007	44018008007	κυρίῳ	04401800800014
44018008008	σὺν	44018008008	44018008008	44018008008	σὺν	04401800800016
44018008009	ὅλῳ	44018008009	44018008009	44018008009	ὅλῳ	04401800800018
44018008010	τῷ	44018008010	44018008010	44018008010	τῷ	04401800800020
44018008011	οἴκῳ	44018008011	44018008011	44018008011	οἴκῳ	04401800800022
44018008012	αὐτοῦ,	44018008012	44018008012	44018008012	αὐτοῦ,	04401800800024
44018008013	καὶ	44018008013	44018008013	44018008013	καὶ	04401800800026
44018008014	πολλοὶ	44018008014	44018008014	44018008014	πολλοὶ	04401800800028
44018008015	τῶν	44018008015	44018008015	44018008015	τῶν	04401800800030
44018008016	Κορινθίων	44018008016	44018008016	44018008016	Κορινθίων	04401800800032
44018008017	ἀκούοντες	44018008017	44018008017	44018008017	ἀκούοντες	04401800800034
44018008018	ἐπίστευον	44018008018	44018008018	44018008018	ἐπίστευον	04401800800036
44018008019	καὶ	44018008019	44018008019	44018008019	καὶ	04401800800038
44018008020	ἐβαπτίζοντο.	44018008020	44018008020	44018008020	ἐβαπτίζοντο.	04401800800040
44018009001	Εἶπεν	44018009001	44018009001	44018009001	εἶπεν	04401800900002
44018009002	δὲ	44018009002	44018009002	44018009002	δὲ	04401800900004
44018009003	ὁ	44018009003	44018009003	44018009003	ὁ	04401800900006
44018009004	Κύριος	44018009004	44018009004	44018009004	κύριος	04401800900008
44018009005	ἐν	44018009005	44018009005	44018009005	ἐν	04401800900010
44018009006	νυκτὶ	44018009006	44018009006	44018009006	νυκτὶ	04401800900012
44018009007	δι’	44018009007	44018009007	44018009007	δι’	04401800900014
44018009008	ὁράματος	44018009008	44018009008	44018009008	ὁράματος	04401800900016
44018009009	τῷ	44018009009	44018009009	44018009009	τῷ	04401800900018
44018009010	Παύλῳ	44018009010	44018009010	44018009010	Παύλῳ·	04401800900020
44018009011	Μὴ	44018009011	44018009011	44018009011	Μὴ	04401800900022
44018009012	φοβοῦ,	44018009012	44018009012	44018009012	φοβοῦ,	04401800900024
44018009013	ἀλλὰ	44018009013	44018009013	44018009013	ἀλλὰ	04401800900026
44018009014	λάλει	44018009014	44018009014	44018009014	λάλει	04401800900028
44018009015	καὶ	44018009015	44018009015	44018009015	καὶ	04401800900030
44018009016	μὴ	44018009016	44018009016	44018009016	μὴ	04401800900032
44018009017	σιωπήσῃς,	44018009017	44018009017	44018009017	σιωπήσῃς,	04401800900034
44018010001	διότι	44018010001	44018010001	44018010001	διότι	04401801000002
44018010002	ἐγώ	44018010002	44018010002	44018010002	ἐγώ	04401801000004
44018010003	εἰμι	44018010003	44018010003	44018010003	εἰμι	04401801000006
44018010004	μετὰ	44018010004	44018010004	44018010004	μετὰ	04401801000008
44018010005	σοῦ	44018010005	44018010005	44018010005	σοῦ	04401801000010
44018010006	καὶ	44018010006	44018010006	44018010006	καὶ	04401801000012
44018010007	οὐδεὶς	44018010007	44018010007	44018010007	οὐδεὶς	04401801000014
44018010008	ἐπιθήσεταί	44018010008	44018010008	44018010008	ἐπιθήσεταί	04401801000016
44018010009	σοι	44018010009	44018010009	44018010009	σοι	04401801000018
44018010010	τοῦ	44018010010	44018010010	44018010010	τοῦ	04401801000020
44018010011	κακῶσαί	44018010011	44018010011	44018010011	κακῶσαί	04401801000022
44018010012	σε,	44018010012	44018010012	44018010012	σε,	04401801000024
44018010013	διότι	44018010013	44018010013	44018010013	διότι	04401801000026
44018010014	λαός	44018010014	44018010014	44018010014	λαός	04401801000028
44018010015	ἐστί	44018010015	44018010015	44018010015	ἐστί	04401801000030
44018010016	μοι	44018010016	44018010016	44018010016	μοι	04401801000032
44018010017	πολὺς	44018010017	44018010017	44018010017	πολὺς	04401801000034
44018010018	ἐν	44018010018	44018010018	44018010018	ἐν	04401801000036
44018010019	τῇ	44018010019	44018010019	44018010019	τῇ	04401801000038
44018010020	πόλει	44018010020	44018010020	44018010020	πόλει	04401801000040
44018010021	ταύτῃ.	44018010021	44018010021	44018010021	ταύτῃ.	04401801000042
44018011001	Ἐκάθισεν	44018011001	44018011001	44018011001	ἐκάθισεν	04401801100002
44018011002	δὲ	44018011002	44018011002	44018011002	δὲ	04401801100004
44018011003	ἐνιαυτὸν	44018011003	44018011003	44018011003	ἐνιαυτὸν	04401801100006
44018011004	καὶ	44018011004	44018011004	44018011004	καὶ	04401801100008
44018011005	μῆνας	44018011005	44018011005	44018011005	μῆνας	04401801100010
44018011006	ἓξ	44018011006	44018011006	44018011006	ἓξ	04401801100012
44018011007	διδάσκων	44018011007	44018011007	44018011007	διδάσκων	04401801100014
44018011008	ἐν	44018011008	44018011008	44018011008	ἐν	04401801100016
44018011009	αὐτοῖς	44018011009	44018011009	44018011009	αὐτοῖς	04401801100018
44018011010	τὸν	44018011010	44018011010	44018011010	τὸν	04401801100020
44018011011	λόγον	44018011011	44018011011	44018011011	λόγον	04401801100022
44018011012	τοῦ	44018011012	44018011012	44018011012	τοῦ	04401801100024
44018011013	Θεοῦ.	44018011013	44018011013	44018011013	θεοῦ.	04401801100026
44018012001	Γαλλίωνος	44018012001	44018012001	44018012001	Γαλλίωνος	04401801200002
44018012002	δὲ	44018012002	44018012002	44018012002	δὲ	04401801200004
44018012003	ἀνθυπάτου	44018012003	44018012003	44018012003	ἀνθυπάτου	04401801200006
44018012004	ὄντος	44018012004	44018012004	44018012004	ὄντος	04401801200008
44018012005	τῆς	44018012005	44018012005	44018012005	τῆς	04401801200010
44018012006	Ἀχαΐας	44018012006	44018012006	44018012006	Ἀχαΐας	04401801200012
44018012007	κατεπέστησαν	44018012007	44018012007	44018012007	κατεπέστησαν	04401801200014
44018012008	ὁμοθυμαδὸν	44018012008	44018012008	44018012008	ὁμοθυμαδὸν	04401801200016
44018012009	οἱ	44018012009	44018012009	44018012009	οἱ	04401801200018
44018012010	Ἰουδαῖοι	44018012010	44018012010	44018012010	Ἰουδαῖοι	04401801200020
44018012011	τῷ	44018012011	44018012011	44018012011	τῷ	04401801200022
