index,id,title,pdf_filename,source_url,section_index,section_type,heading_level,content
616,appendix-24,24. Tampering with the Word of God,appendix_24.pdf,https://www.masjidtucson.org/quran/appendices/appendix24.html,1,heading,1,Tampering with the Word of God
617,appendix-24,24. Tampering with the Word of God,appendix_24.pdf,https://www.masjidtucson.org/quran/appendices/appendix24.html,2,table,,"A superhuman mathematical system pervades the Quran and serves to guard and authenticate every element in it. Nineteen years after the Prophet's death, some scribes injected two false verses at the end of Sura 9, the last sura revealed in Medina. The evidence presented in this Appendix incontrovertibly removes these human injections, restores the Quran to its pristine purity, and illustrates a major function of the Quran's mathematical code, namely, to protect the Quran from the slightest tampering. Thus, the code rejects ONLY the false injections 9:128-129."
618,appendix-24,24. Tampering with the Word of God,appendix_24.pdf,https://www.masjidtucson.org/quran/appendices/appendix24.html,3,paragraph,,"A superhuman mathematical system pervades the Quran and serves to guard and authenticate every element in it. Nineteen years after the Prophet's death, some scribes injected two false verses at the end of Sura 9, the last sura revealed in Medina. The evidence presented in this Appendix incontrovertibly removes these human injections, restores the Quran to its pristine purity, and illustrates a major function of the Quran's mathematical code, namely, to protect the Quran from the slightest tampering. Thus, the code rejects ONLY the false injections 9:128-129."
619,appendix-24,24. Tampering with the Word of God,appendix_24.pdf,https://www.masjidtucson.org/quran/appendices/appendix24.html,4,table,,"""Surely, we have revealed this scripture, and surely, we will preserve it."" [ 15:9 ]"
620,appendix-24,24. Tampering with the Word of God,appendix_24.pdf,https://www.masjidtucson.org/quran/appendices/appendix24.html,5,paragraph,,"""Surely, we have revealed this scripture, and surely, we will preserve it."" [ 15:9 ]"
621,appendix-24,24. Tampering with the Word of God,appendix_24.pdf,https://www.masjidtucson.org/quran/appendices/appendix24.html,6,paragraph,,"The Quran is God's Final Testament. Hence the divine pledge to keep it perfectly preserved. To assure us of both the divine authorship, and the perfect preservation of the Quran, the Almighty author has rendered the Quran mathematically composed. As proven by the physical evidence in Appendix 1, such mathematical composition is far beyond human capabilities. The slightest violation of God's Final Testament is destined to stand out in glaring disharmony. A deviation by only 1 - one sura, one verse, one word, even one letter - is immediately exposed."
622,appendix-24,24. Tampering with the Word of God,appendix_24.pdf,https://www.masjidtucson.org/quran/appendices/appendix24.html,7,paragraph,,"Nineteen years after the Prophet Muhammad's death, during the reign of Khalifa `Uthman, a committee of scribes was appointed to make several copies of the Quran to be dispatched to the new Muslim lands. The copies were to be made from the original Quran which was written by Muhammad's hand (Appendix 28)."
623,appendix-24,24. Tampering with the Word of God,appendix_24.pdf,https://www.masjidtucson.org/quran/appendices/appendix24.html,8,paragraph,,"This committee was supervised by `Uthman Ibn `Affaan, `Ali Ibn Abi Taaleb, Zeid Ibn Thaabet, Ubayy Ibn Ka`ab, `Abdullah Ibn Al-Zubair, Sa`eed Ibn Al-`Aas, and `Abdul Rahman Ibn Al-Haareth Ibn Heshaam. The Prophet, of course, had written the Quran in its chronological order of revelation (Appendix 23), together with the necessary instructions to place every piece in its proper position. The last sura revealed in Medina was Sura 9. Only Sura 110, a very short sura, was revealed after Sura 9, in Mina."
624,appendix-24,24. Tampering with the Word of God,appendix_24.pdf,https://www.masjidtucson.org/quran/appendices/appendix24.html,9,paragraph,,"The committee of scribes finally came to Sura 9, and put it in its proper place. One of the scribes suggested adding a couple of verses to honor the Prophet. The majority of scribes agreed. `Ali was outraged. He vehemently maintained that the word of God, written down by the hand of His final prophet, must never be altered."
625,appendix-24,24. Tampering with the Word of God,appendix_24.pdf,https://www.masjidtucson.org/quran/appendices/appendix24.html,10,paragraph,,"Ali's protest is documented in many references, but I cite and reproduce here the classic reference AL ITQAAN FEE 'ULUM AL QURAN by Jalaluddin Al-Suyuty, Al-Azhareyyah Press, Cairo, Egypt, 1318 AH, Page 59 [see Insert 1]."
626,appendix-24,24. Tampering with the Word of God,appendix_24.pdf,https://www.masjidtucson.org/quran/appendices/appendix24.html,12,image,,"Translation: `Ali was asked: ""Why are you staying home?"" He said, ""Something has been added to the Quran, and I have pledged never to put on my street clothes, except for the prayer, until the Quran is restored."" [Insert 1]"
627,appendix-24,24. Tampering with the Word of God,appendix_24.pdf,https://www.masjidtucson.org/quran/appendices/appendix24.html,13,paragraph,,The horrendous dimensions of this crime can be realized once we look at the consequences:
628,appendix-24,24. Tampering with the Word of God,appendix_24.pdf,https://www.masjidtucson.org/quran/appendices/appendix24.html,14,paragraph,,"(1) `Uthman was assassinated, and `Ali was installed as the fourth Khalifa."
629,appendix-24,24. Tampering with the Word of God,appendix_24.pdf,https://www.masjidtucson.org/quran/appendices/appendix24.html,15,paragraph,,"(2) A 50-year war erupted between the new Khalifa and his supporters on one side, and the Mohammedan distorters of the Quran on the other side."
630,appendix-24,24. Tampering with the Word of God,appendix_24.pdf,https://www.masjidtucson.org/quran/appendices/appendix24.html,16,paragraph,,"(3) `Ali was martyred, and eventually his family, the prophet Muhammad's family, except for some women and children, were killed."
631,appendix-24,24. Tampering with the Word of God,appendix_24.pdf,https://www.masjidtucson.org/quran/appendices/appendix24.html,17,paragraph,,"(4) The disaster culminated in the infamous Battle of Karbala, where `Ali's son, Hussein, and his family were massacred."
632,appendix-24,24. Tampering with the Word of God,appendix_24.pdf,https://www.masjidtucson.org/quran/appendices/appendix24.html,18,paragraph,,"(5) The Muslims were deprived of the pure, unaltered, Quran for 1400 years."
633,appendix-24,24. Tampering with the Word of God,appendix_24.pdf,https://www.masjidtucson.org/quran/appendices/appendix24.html,19,paragraph,,"The distorters of the Quran finally won the war, and the ""official"" history that came to us represented the victors' point of view. This apparent victory for God's enemies was, of course, in accordance with God's will. In just two decades after the Prophet's death, the idol worshipers who were defeated by the Prophet in the conquest of Mecca (632 AD) reverted to idolatry. Ironically, this time around their idol was the Prophet himself. Such idol worshipers obviously did not deserve to possess the pure Quran. Hence the blessed martyrdom of the true believers who tried to restore the Quran, and the apparent victory for the distorters of God's word."
634,appendix-24,24. Tampering with the Word of God,appendix_24.pdf,https://www.masjidtucson.org/quran/appendices/appendix24.html,20,paragraph,,"The first peace time ruler after this lengthy and disastrous war was Marwan Ibn Al Hakam (died 65 AH/684 AD). One of the first duties he performed was to destroy the original Quran, the one that was so scrupulously written by the Prophet's own hand, ""fearing it might become the cause of NEW disputes"" [see `ULUM AL-QURAN, by Ahmad von Denffer, Islamic Foundation, Leicester, United Kingdom, 1983, Page 56.]. The question an intelligent person must ask is: ""If the original Quran were identical to the Quran in circulation at that time, why did Marwan Ibn Al-Hakam have to destroy it?!"""
635,appendix-24,24. Tampering with the Word of God,appendix_24.pdf,https://www.masjidtucson.org/quran/appendices/appendix24.html,21,paragraph,,"Upon examining the oldest Islamic references, we realize that the false injections, 9:128-129, were always suspect. For example, we read in Bukhary's famous Hadith, and Al-Suyuty's famous Itqaan, that every single verse in the Quran was verified by a multiplicity of witnesses ""except Verses 128 and 129 of Sura 9; they were found only with Khuzeimah Ibn Thaabet Al-Ansaary."" When some people questioned this improper exception, someone came up with a Hadith stating that ""the testimony of Khuzeimah equals the testimony of two men!!!"""
636,appendix-24,24. Tampering with the Word of God,appendix_24.pdf,https://www.masjidtucson.org/quran/appendices/appendix24.html,22,paragraph,,"Strangely, the false injections 9:128-129 are labeled in the traditional Quran printings as ""Meccan"" [see Insert 2]."
637,appendix-24,24. Tampering with the Word of God,appendix_24.pdf,https://www.masjidtucson.org/quran/appendices/appendix24.html,23,table,,"The Title Figure of Sura 9 from a standard Quran, showing that this sura is Medinan, ""except for the last two verses; they are Meccan""!!! [Insert 2]"
638,appendix-24,24. Tampering with the Word of God,appendix_24.pdf,https://www.masjidtucson.org/quran/appendices/appendix24.html,24,image,,"Translation: `The Title Figure of Sura 9 from a standard Quran, showing that this sura is Medinan, ""except for the last two verses; they are Meccan""!!! [Insert 2]"
639,appendix-24,24. Tampering with the Word of God,appendix_24.pdf,https://www.masjidtucson.org/quran/appendices/appendix24.html,25,paragraph,,"How could these `Meccan' verses be found with Khuzeimah, a late `Medinan' Muslim?! How could a Medinan sura contain Meccan verses, when the universal convention has been to label as `Medinan' all revelations after the Prophet's Hijerah from Mecca??!! Despite these discrepancies, plus many more glaring contradictions associated with Verses 9:128-129, no one dared to question their authenticity. The discovery of the Quran's mathematical code in 1974, however, ushered in a new era where the authenticity of every element in the Quran is proven (Appendix 1)."
640,appendix-24,24. Tampering with the Word of God,appendix_24.pdf,https://www.masjidtucson.org/quran/appendices/appendix24.html,26,paragraph,,"As it turns out, the injection of the two false Verses 9:128-129 resulted in: (1) demonstrating the major function of the Quran's mathematical system, and (2) producing an awesome miracle in its own right, and (3) distinguishing the true believers from the hypocrites (they uphold traditions)."
641,appendix-24,24. Tampering with the Word of God,appendix_24.pdf,https://www.masjidtucson.org/quran/appendices/appendix24.html,27,paragraph,,The translation of the two false verses is shown in Insert 3:
642,appendix-24,24. Tampering with the Word of God,appendix_24.pdf,https://www.masjidtucson.org/quran/appendices/appendix24.html,28,table,,"""A messenger has come to you from among you who wants no hardship to afflict you, and cares about you, and is compassionate towards the believers, merciful. If they turn away, then say, 'Sufficient for me is God, there is no god except He. I put my trust in Him. He is the Lord with the great throne.' "" [Insert 3]"
643,appendix-24,24. Tampering with the Word of God,appendix_24.pdf,https://www.masjidtucson.org/quran/appendices/appendix24.html,29,paragraph,,[Insert 3]
644,appendix-24,24. Tampering with the Word of God,appendix_24.pdf,https://www.masjidtucson.org/quran/appendices/appendix24.html,30,heading,2,THE PHYSICAL EVIDENCE
645,appendix-24,24. Tampering with the Word of God,appendix_24.pdf,https://www.masjidtucson.org/quran/appendices/appendix24.html,31,paragraph,,"[1] The first violation of the Quran's code by Verses 9:128-129 appeared when the count of the word ""God"" (Allah) in the Quran was found to be 2699, which is not a multiple of 19, unless we remove one. The count of the word ""God"" is shown at the bottom of each page in this translation. The total shown at the end of the Quran is 2698, 19x142, because the false injections 9:128-129 have been removed."
646,appendix-24,24. Tampering with the Word of God,appendix_24.pdf,https://www.masjidtucson.org/quran/appendices/appendix24.html,32,paragraph,,"[2] The sum of all the verse numbers where the word ""God"" occurs is 118123, or 19x6217. This total is obtained by adding the numbers of verses wherever the word ""God"" is found. If the false Verse 9:129 is included, this phenomenon disappears."
647,appendix-24,24. Tampering with the Word of God,appendix_24.pdf,https://www.masjidtucson.org/quran/appendices/appendix24.html,33,paragraph,,"[3] As shown at the end of Sura 9 in this translation, the total occurrence of the word ""God"" to the end of Sura 9 is 1273, 19x67. If the false injections 9:128-129 were included, the total would have become 1274, not a multiple of 19."
648,appendix-24,24. Tampering with the Word of God,appendix_24.pdf,https://www.masjidtucson.org/quran/appendices/appendix24.html,34,paragraph,,"[4] The occurrence of the word ""God"" from the first Quranic initial (""A.L.M."" of 2:1) to the last initial (""N."" of 68:1) totals 2641, or 19x139. Since it is easier to list the suras outside the initialed section of the Quran, Table 1 shows the 57 occurrences of the word ""God"" in that section. Subtracting 57 from the total occurrence of the word ""God"" gives us 2698- 57 = 2641 = 19x139, from the first initial to the last initial. If the human injections 9:128 and 129 were included, the count of the word ""God"" in the initialed section would have become 2642, not a multiple of 19."
649,appendix-24,24. Tampering with the Word of God,appendix_24.pdf,https://www.masjidtucson.org/quran/appendices/appendix24.html,35,paragraph,,"Table 1: Occurrence of the word ""God"" outside the initialed section"
650,appendix-24,24. Tampering with the Word of God,appendix_24.pdf,https://www.masjidtucson.org/quran/appendices/appendix24.html,36,table,,Sura No. No. of Occurrences Sura No. No. of Occurrences 1 2 84 1 69 1 85 3 70 1 87 1 71 7 88 1 72 10 91 2 73 7 95 1 74 3 96 1 76 5 98 3 79 1 104 1 81 1 110 2 82 1 112 2 57 = (19x3)
651,appendix-24,24. Tampering with the Word of God,appendix_24.pdf,https://www.masjidtucson.org/quran/appendices/appendix24.html,37,paragraph,,"[5] Sura 9 is an un-initialed sura, and if we look at the 85 un-initialed suras, we find that the word ""God"" occurs in 57 of these suras, 19x3. The total number of verses in the suras where the word ""God"" is found is 1045, 19x55. If 9:128-129 were included, the verses containing the word ""God"" would increase by 1."
652,appendix-24,24. Tampering with the Word of God,appendix_24.pdf,https://www.masjidtucson.org/quran/appendices/appendix24.html,38,paragraph,,"[6] The word ""God"" from the missing Basmalah (Sura 9) to the extra Basmalah (Sura 27) occurs in 513 verses, 19x27, within 19 suras (Table 2). If the false Verses 9:128-129 were included, the number of verses containing the word ""God"" would have become 514, and this phenomenon would have disappeared."
653,appendix-24,24. Tampering with the Word of God,appendix_24.pdf,https://www.masjidtucson.org/quran/appendices/appendix24.html,39,paragraph,,"Table 2: The word ""God"" from the missing Basmalah to the extra Basmalah."
654,appendix-24,24. Tampering with the Word of God,appendix_24.pdf,https://www.masjidtucson.org/quran/appendices/appendix24.html,40,table,,"No. Sura No. No. of Verses with ""God"" 1. 9 100 2. 10 49 3. 11 33 4. 12 34 5. 13 23 6. 14 28 7. 15 2 8. 16 64 9. 17 10 10. 18 14 11. 19 8 12. 20 6 13. 21 5 14. 22 50 15. 23 12 16. 24 50 17. 25 6 18. 26 13 19. 27 6 19 342 513 No. of suras = 19, Total of sura numbers =342 =19x18 Total of verses = 513 = 19 x 27"
655,appendix-24,24. Tampering with the Word of God,appendix_24.pdf,https://www.masjidtucson.org/quran/appendices/appendix24.html,41,paragraph,,"[7] The word ""Elaah"" which means ""god"" occurs in Verses 9:129. The total occurrence of this word in the Quran is 95, 19x5. The inclusion of 9:128-129 causes this word to increase by 1, to 96."
656,appendix-24,24. Tampering with the Word of God,appendix_24.pdf,https://www.masjidtucson.org/quran/appendices/appendix24.html,42,paragraph,,"[8] The INDEX TO THE WORDS OF THE QURAN, lists 116 ""Rasool"" (Messenger) words. One of these words is in 9:128. By removing this false verse, 115 ""Rasool"" words remain. Another ""Rasool"" word which must be excluded from counting is in 12:50, since it refers to the ""messenger of Pharaoh,"" not the messenger of God. Thus, the total occurrence of ""Rasool"" of God is 114, 19x6."
657,appendix-24,24. Tampering with the Word of God,appendix_24.pdf,https://www.masjidtucson.org/quran/appendices/appendix24.html,43,paragraph,,"[9] Another important word that occurs in the false Verses 9:128-129 is the word ""Raheem"" (Merciful). This word is used in the Quran exclusively as a name of God, and its total count is 114, 19x6, after removing the word ""Raheem"" of 9:128, which refers to the prophet. According to 7:188, 10:49, and 72:21 the Prophet did not possess any power of mercy."
658,appendix-24,24. Tampering with the Word of God,appendix_24.pdf,https://www.masjidtucson.org/quran/appendices/appendix24.html,44,paragraph,,"[10] The INDEX lists 22 occurrences of the word "" `Arsh"" (Throne). After removing the false injection 9:129, and the "" `Arsh"" of Joseph which occurs in 12:100, and the "" `Arsh"" of the Queen of Sheba (27:23), we end up with 19 "" `Arsh"" words. This proves that the word "" `Arsh"" of 9:129 does not belong in the Quran."
659,appendix-24,24. Tampering with the Word of God,appendix_24.pdf,https://www.masjidtucson.org/quran/appendices/appendix24.html,45,paragraph,,"[11] The Quranic command ""Qul"" (Say) occurs in the Quran 332 times. Also, the word ""Qaaloo"" (They said) occurs the same number of times, 332. Since the false Verse 9:129 contains the word ""Qul"" (Say), its inclusion would have destroyed this typical Quranic phenomenon."
660,appendix-24,24. Tampering with the Word of God,appendix_24.pdf,https://www.masjidtucson.org/quran/appendices/appendix24.html,46,paragraph,,"[12] The Quran contains 6234 numbered verses and 112 un-numbered verses (Basmalahs). Thus, the total number of verses in the Quran is 6346, 19x334. The false Verses 9:128-129 violate this important criterion of the Quran's code."
661,appendix-24,24. Tampering with the Word of God,appendix_24.pdf,https://www.masjidtucson.org/quran/appendices/appendix24.html,47,paragraph,,"[13] In addition to violating the numbers of words as listed above, 9:128-129 violate the Quran's mathematical structure. When we add the number of verses in each sura, plus the sum of verse numbers (1+2+3+... +n, where n=number of verses), plus the number of each sura, the cumulative total for the whole Quran comes to 346199, or 19x19x959. This phenomenon confirms the authenticity of every verse in the Quran, while excluding 9:128-129. Table 3 is an abbreviated illustration of the calculations of Item 13. This phenomenon is impossible if the false Verses 9:128-129 are included."
662,appendix-24,24. Tampering with the Word of God,appendix_24.pdf,https://www.masjidtucson.org/quran/appendices/appendix24.html,48,paragraph,,"Table 3: Mathematical coding of the Quran's suras & verses, based on ""19"""
663,appendix-24,24. Tampering with the Word of God,appendix_24.pdf,https://www.masjidtucson.org/quran/appendices/appendix24.html,49,table,,Sura No. No. of Verses Sum of Verse #'s Total 1 7 28 36 2 286 41041 41329 - - - - 9 127 8128 8264 - - - - 114 6 21 141 6555 6234 333410 346199 (19 x 19 x 959)
664,appendix-24,24. Tampering with the Word of God,appendix_24.pdf,https://www.masjidtucson.org/quran/appendices/appendix24.html,50,paragraph,,"[14] When we carry out the same calculations as in Item 13 above, but for the 85 un-initialed suras only, which include Sura 9, the cumulative total is also a multiple of 19. The cumulative total for all un-initialed suras is 156066, or 19x8214. This result depends on the fact that Sura 9 consists of 127 verses, not 129. The data are shown in Table 4. The false verses would have destroyed this criterion."
665,appendix-24,24. Tampering with the Word of God,appendix_24.pdf,https://www.masjidtucson.org/quran/appendices/appendix24.html,51,paragraph,,Table 4: Mathematical coding of the Quran's 85 un-initialed suras.
666,appendix-24,24. Tampering with the Word of God,appendix_24.pdf,https://www.masjidtucson.org/quran/appendices/appendix24.html,52,table,,Sura No. No. of Verses Sum of Verse #'s Total 1 7 28 36 4 176 15576 15756 - - - - 9 127 8128 8264 - - - - 114 6 21 141 156066 156066 = (19x8214)
667,appendix-24,24. Tampering with the Word of God,appendix_24.pdf,https://www.masjidtucson.org/quran/appendices/appendix24.html,53,paragraph,,156066 = (19x8214)
668,appendix-24,24. Tampering with the Word of God,appendix_24.pdf,https://www.masjidtucson.org/quran/appendices/appendix24.html,54,paragraph,,"[15] By adding the sura numbers of all un-initialed suras (85 suras), plus their number of verses, from the beginning of the Quran to the end of Sura 9 we get 703, 19x37. The detailed data are shown in Table 5. This phenomenon depends on the fact that Sura 9 consists of 127 verses."
669,appendix-24,24. Tampering with the Word of God,appendix_24.pdf,https://www.masjidtucson.org/quran/appendices/appendix24.html,55,table,,Sura No. # Verses Total 1 7 8 4 176 180 5 120 125 6 165 171 8 75 83 9 127 136 703 (19x37)
670,appendix-24,24. Tampering with the Word of God,appendix_24.pdf,https://www.masjidtucson.org/quran/appendices/appendix24.html,56,paragraph,,Table 5: Un-initialed suras and their verses from the beginning to Sura 9
671,appendix-24,24. Tampering with the Word of God,appendix_24.pdf,https://www.masjidtucson.org/quran/appendices/appendix24.html,57,paragraph,,"[16] By adding the sura number of the un-initialed suras, plus the number of verses, plus the sum of verse numbers from the missing Basmalah (9:1) to the end of the Quran, the grand total comes to 116090, or 19x6110. These data are in Table 6. If Verses 9:128-129 are included, the number of verses for Sura 9 becomes 129, and the grand total becomes 116349, not a multiple of 19."
672,appendix-24,24. Tampering with the Word of God,appendix_24.pdf,https://www.masjidtucson.org/quran/appendices/appendix24.html,58,paragraph,,"[17] When the same calculations of Item 16 are done for all the verses from the missing Basmalah of Sura 9 to the extra Basmalah of Sura 27, the grand total comes to 119966, or 19x6314. This phenomenon would be destroyed, and the total would no longer be divisible by 19, if the number of verses in Sura 9 were 129. Since this phenomenon is also related to the absence of Basmalah from Sura 9, it is explained and the detailed data are given in table form in Appendix 29."
673,appendix-24,24. Tampering with the Word of God,appendix_24.pdf,https://www.masjidtucson.org/quran/appendices/appendix24.html,59,table,,Sura No. No. of Verses Sum of Verse #'s Total 9 127 8128 8264 16 128 8256 8400 - - - - 113 5 15 133 114 6 21 141 ------ 116090 (19x6110)
674,appendix-24,24. Tampering with the Word of God,appendix_24.pdf,https://www.masjidtucson.org/quran/appendices/appendix24.html,60,paragraph,,Table 6: The un-initialed suras & their verses from missing Basmalah (Sura 9) to the end of the Quran
675,appendix-24,24. Tampering with the Word of God,appendix_24.pdf,https://www.masjidtucson.org/quran/appendices/appendix24.html,61,paragraph,,"[18] When the same calculations of Items 16 and 17 are carried out from the missing Basmalah (9:1) to the verse where the number 19 is mentioned (74:30), we find that the grand total comes to 207670, or 19x10930 (Table 7). Sura 9 must consist of 127 verses."
676,appendix-24,24. Tampering with the Word of God,appendix_24.pdf,https://www.masjidtucson.org/quran/appendices/appendix24.html,62,table,,Sura No. No. of Verses Sum of Verse #s Total 9 127 8128 8264 10 109 5995 6114 - - - - 73 20 210 303 74 30 465 569 2739 4288 200643 207670 (19x10930)
677,appendix-24,24. Tampering with the Word of God,appendix_24.pdf,https://www.masjidtucson.org/quran/appendices/appendix24.html,63,paragraph,,Table 7: The suras and verses from the missing Basmalah to 74:30.
678,appendix-24,24. Tampering with the Word of God,appendix_24.pdf,https://www.masjidtucson.org/quran/appendices/appendix24.html,64,paragraph,,"[19] Sura 9 consists of 127 verses. The digits of 127 add up to 1+2+7 = 10. Let us look at all the verses whose digits add up to 10, from the missing Basmalah of Sura 9, to the extra Basmalah of Sura 27. If Sura 9 consisted of 129 verses, the grand total would be 2472, instead of 2470 (19x130); 2472 is not a multiple of 19, and this phenomenon would have disappeared. The data are in Table 8."
679,appendix-24,24. Tampering with the Word of God,appendix_24.pdf,https://www.masjidtucson.org/quran/appendices/appendix24.html,65,table,,Sura No. No. of Verses How many add up to 10 Total 9 127 12 148 10 109 10 129 11 123 11 145 12 111 10 133 13 43 3 59 14 52 4 70 15 99 9 123 16 128 12 156 17 111 10 138 18 110 10 138 19 98 9 126 20 135 12 167 21 112 10 143 22 78 7 107 23 118 11 152 24 64 6 94 25 77 7 109 26 227 22 275 27 29 2 58 342 1951 177 2470 342 = 19x18 & 2470 = 19x130
680,appendix-24,24. Tampering with the Word of God,appendix_24.pdf,https://www.masjidtucson.org/quran/appendices/appendix24.html,66,paragraph,,Table 8: The verses whose digits add up to 10 from 9:1 to 27:29.
681,appendix-24,24. Tampering with the Word of God,appendix_24.pdf,https://www.masjidtucson.org/quran/appendices/appendix24.html,67,paragraph,,342 = 19x18 & 2470 = 19x130
682,appendix-24,24. Tampering with the Word of God,appendix_24.pdf,https://www.masjidtucson.org/quran/appendices/appendix24.html,68,paragraph,,"[20] The falsifiers wanted us to believe that Sura 9 consists of 129 verses. The number 129 ends with the digit ""9."" Let us look at the first sura and the last sura whose number of verses ends with the digit ""9."" These are Sura 10 and Sura 104. By adding the sura number, plus the number of verses, plus the sum of verse numbers, from Sura 10 to Sura 104, we get a grand total that equals 23655, or 19x1245. The details are shown in Table 9."
683,appendix-24,24. Tampering with the Word of God,appendix_24.pdf,https://www.masjidtucson.org/quran/appendices/appendix24.html,69,paragraph,,"The inclusion of Sura 9 with the wrong number of verses, 129, would have altered both the sum of verse numbers and the cumulative total - the sum of verse numbers would have become 627+129=756, and the cumulative total would not be 23655 - and the Quran's code would have been violated (Table 9)."
684,appendix-24,24. Tampering with the Word of God,appendix_24.pdf,https://www.masjidtucson.org/quran/appendices/appendix24.html,70,table,,Sura No. No. of Verses Sum of Verse #s Total 10 109 5995 6114 15 99 4950 5064 29 69 2415 2513 43 89 4005 4137 44 59 1770 1873 48 29 435 512 52 49 1225 1326 57 29 435 521 81 29 435 545 82 19 190 291 87 19 190 296 96 19 190 305 104 9 45 158 ----- ----- ------ ------ 748 627 22280 23655 (19x1245)
685,appendix-24,24. Tampering with the Word of God,appendix_24.pdf,https://www.masjidtucson.org/quran/appendices/appendix24.html,71,paragraph,,"Table 9: All the suras whose number of verses ends with ""9."""
686,appendix-24,24. Tampering with the Word of God,appendix_24.pdf,https://www.masjidtucson.org/quran/appendices/appendix24.html,72,paragraph,,"[21] The false injection consisted of Verses 128 and 129 at the end of Sura 9. If we look at the numbers 128 and 129, we see two 1's, two 2's, one 8, and one 9. Now let us look at all the verses in the Quran, and count all the 1's we see. This means the 1's we see in verses 1, 10, 11, 12, 13... 21, 31, and so on. The total count of the 1's is 2546 (19x134), provided the correct number of verses in Sura 9, 127, is used. If 128 and 129 are included, the grand total becomes 2548, which is not a multiple of 19 (Table 11)."
687,appendix-24,24. Tampering with the Word of God,appendix_24.pdf,https://www.masjidtucson.org/quran/appendices/appendix24.html,73,table,,Sura No. No. of Verses No. of 1's 1 7 1 4 176 115 - - - 9 127 61 - - - 113 5 1 114 6 1 ---- 1406 (19x74)
688,appendix-24,24. Tampering with the Word of God,appendix_24.pdf,https://www.masjidtucson.org/quran/appendices/appendix24.html,74,paragraph,,Table 10: Counting all the 1's in the 85 un-initialed suras.
689,appendix-24,24. Tampering with the Word of God,appendix_24.pdf,https://www.masjidtucson.org/quran/appendices/appendix24.html,75,table,,Sura No. of 1's No. of 2's No. of 8's No. of 9's Total 1 1 1 0 0 2 2 159 146 55 48 408 9 61 31 22 22 136 10 31 21 21 21 94 114 1 1 0 0 2 2546 1641 908 833 5928 (19 x 134) (19 x 312)
690,appendix-24,24. Tampering with the Word of God,appendix_24.pdf,https://www.masjidtucson.org/quran/appendices/appendix24.html,76,paragraph,,Table 11: Counting the digits that make up 128 and 129 in the whole Quran.
691,appendix-24,24. Tampering with the Word of God,appendix_24.pdf,https://www.masjidtucson.org/quran/appendices/appendix24.html,77,paragraph,,"[22] Since Sura 9 is an un-initialed sura, let us look at all the verse numbers in the 85 un-initialed suras and count all the 1's we see. As shown in Table 10, the total count of the digit ""1"" in the un-initialed suras is 1406, or 19x74. Obviously, if Sura 9 consisted of 129 verses, we would see two additional 1's, from 128 and 129, and the code would be violated."
692,appendix-24,24. Tampering with the Word of God,appendix_24.pdf,https://www.masjidtucson.org/quran/appendices/appendix24.html,78,paragraph,,"[23] Following the same process explained in Items 22 and 23 for the digit ""1,"" let us count all the 2's, 8's and 9's in all the verse numbers of the whole Quran. As shown in Table 11, the total count of all the 2's, 8's, and 9's is 3382, or 19x178. This makes the grand total of all the 1's, 2's, 8's, and 9's 2546+3382 = 5928, 19x312."
693,appendix-24,24. Tampering with the Word of God,appendix_24.pdf,https://www.masjidtucson.org/quran/appendices/appendix24.html,79,paragraph,,"In this remarkable phenomenon, we considered every single verse in the Quran, and examined the individual digits that make up Verses 128 and 129. Since 128 and 129 contain 6 digits, the inclusion of these human injections causes the total count of these digits in the whole Quran to be 5928+6 = 5934, not a multiple of 19."
694,appendix-24,24. Tampering with the Word of God,appendix_24.pdf,https://www.masjidtucson.org/quran/appendices/appendix24.html,80,paragraph,,"[24] The total count of all the digits (1 through 9) in all the verse numbers of the 85 un-initialed suras, including Sura 9 with 127 verses, is 27075, or 19x19x75."
695,appendix-24,24. Tampering with the Word of God,appendix_24.pdf,https://www.masjidtucson.org/quran/appendices/appendix24.html,81,paragraph,,"[25] Adding up the digits of the Quran's suras and verses produces a multiple of 19, provided the correct number of verses for Sura 9, 127, is taken. To do this, you make a list of the Quran's 114 suras and the number of verses in each sura. Add the digits of every sura number. The sum of digits of 10=1, 11=2, 12=3, 99=18, and so on. The total for all the suras is 975. The same thing is done for the numbers of verses in every sura. For example, Sura 2 consists of 286 verses. The digits of 286 add up to 2+8+6=16. For Sura 9, the digits of its number of verses add up to 1+2+7=10. The total for all 114 suras is 906. Thus, the grand total for the sum of digits of all the suras and verses is 975+906 = 1881 = 19x99. Naturally, this observation would not be possible if Sura 9 consisted of 129 verses. Table 12 is abbreviated to illustrate the calculations."
696,appendix-24,24. Tampering with the Word of God,appendix_24.pdf,https://www.masjidtucson.org/quran/appendices/appendix24.html,82,table,,Sura No. No. of Verses Sum of Digits of Suras Sum of Digits of Verses 1 7 1 7 2 286 2 16 3 200 3 2 9 127 9 10 114 6 6 6 ----- ----- 975 906 975+906 = 1881 = 19x99
697,appendix-24,24. Tampering with the Word of God,appendix_24.pdf,https://www.masjidtucson.org/quran/appendices/appendix24.html,83,paragraph,,Table 12: Sum of digits of all suras & verse numbers in the whole Quran.
698,appendix-24,24. Tampering with the Word of God,appendix_24.pdf,https://www.masjidtucson.org/quran/appendices/appendix24.html,84,paragraph,,975+906 = 1881 = 19x99
